AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
1390,1197,Darshan Poojari,44,1,A1
1391,1197,Girish Reddy,31,1,A2
1392,1198,Raghavendra Murthy,49,1,A1
1393,1198,Raghavendra Rao,32,1,A2
1394,1199,Darshan Patil,45,1,A1
1395,1199,Muniraju Achar,33,1,A2
1396,1201,Umesh,31,1,A1
1397,1202,Suresh Rao,40,1,A1
1398,1202,Krishnappa Poojari,44,1,A2
1399,1203,Girish,24,1,A1
1400,1205,Raghavendra Shetty,33,1,A1
1401,1205,Harish Poojari,18,1,A2
1402,1205,Nagaraj Rao,42,1,A3
1403,1206,Mahesh Achar,24,1,A1
1404,1206,Kiran,25,1,A2
1405,1207,Shivakumar Shetty,42,1,A1
1406,1207,Umesh Rao,50,1,A2
1407,1208,Darshan,25,1,A1
1408,1210,Shivakumar Gowda,24,1,A1
1409,1211,Nagaraj Kumar,20,1,A1
1410,1212,Chandrashekar Reddy,50,1,A1
1411,1212,Harish Naik,31,1,A2
1412,1213,Nagaraj,37,1,A1
1413,1214,Shivakumar Kumar,20,1,A1
1414,1214,Suresh Kumar,26,1,A2
1415,1214,Anand,29,1,A3
1416,1216,Muniraju Naik,39,1,A1
1417,1216,Shivakumar Reddy,40,1,A2
1418,1216,Manjunath Patil,30,1,A3
1419,1218,Prakash Naik,29,1,A1
1420,1218,Umesh Poojari,37,1,A2
1421,1220,Lokesh Naik,39,1,A1
1422,1220,Nagaraj Naik,28,1,A2
1423,1220,Harish Gowda,26,1,A3
1424,1221,Yogesh Poojari,39,1,A1
1425,1222,Mahesh Murthy,28,1,A1
1426,1223,Girish Poojari,39,1,A1
1427,1223,Yogesh Shetty,46,1,A2
1428,1224,Raghavendra,31,1,A1
1429,1224,Basavaraj Patil,48,1,A2
1430,1225,Muniraju Rao,28,1,A1
1431,1225,Venkatesh Kumar,45,1,A2
1432,1226,Santosh Murthy,29,1,A1
1433,1227,Girish Naik,27,1,A1
1434,1228,Basavaraj Naik,32,1,A1
1435,1229,Chandrashekar Patil,38,1,A1
1436,1229,Muniraju Kumar,22,1,A2
1437,1230,Muniraju,24,1,A1
1438,1230,Muniraju Swamy,26,1,A2
1439,1231,Chandrashekar Kumar,39,1,A1
1440,1232,Basavaraj,30,1,A1
1441,1234,Suresh,24,1,A1
1442,1234,Suresh,29,1,A2
1443,1234,Darshan Swamy,24,1,A3
1444,1235,Lokesh Reddy,43,1,A1
1445,1236,Ramesh Rao,36,1,A1
1446,1236,Kiran Kumar,47,1,A2
1447,1237,Kiran,26,1,A1
1448,1237,Yogesh Gowda,49,1,A2
1449,1239,Prakash Hegde,47,1,A1
1450,1240,Anand Gowda,44,1,A1
1451,1240,Manjunath Poojari,45,1,A2
1452,1241,Suresh,39,1,A1
1453,1241,Umesh Hegde,18,1,A2
1454,1242,Muniraju Patil,38,1,A1
1455,1243,Puneeth Murthy,41,1,A1
1456,1244,Basavaraj Rao,38,1,A1
1457,1245,Venkatesh Reddy,21,1,A1
1458,1245,Krishnappa Swamy,20,1,A2
1459,1246,Lokesh Shetty,18,1,A1
1460,1246,Srinivas,31,1,A2
1461,1246,Venkatesh,35,1,A3
1462,1248,Nagaraj Reddy,46,1,A1
1463,1248,Shivakumar Patil,49,1,A2
1464,1248,Puneeth Kumar,21,1,A3
1465,1251,Darshan Reddy,30,1,A1
1466,1252,Anand Achar,19,1,A1
1467,1254,Anand Rao,45,1,A1
1468,1255,Anand Reddy,35,1,A1
1469,1256,Muniraju Reddy,18,1,A1
1470,1257,Krishnappa Murthy,25,1,A1
1471,1257,Puneeth,43,1,A2
1472,1258,Manjunath Rao,48,1,A1
1473,1258,Anand Shetty,34,1,A2
1474,1259,Srinivas Kumar,34,1,A1
1475,1259,Yogesh Murthy,38,1,A2
1476,1259,Umesh,37,1,A3
1477,1260,Venkatesh,31,1,A1
1478,1260,Krishnappa Naik,35,1,A2
1479,1261,Suresh Swamy,19,1,A1
1480,1261,Chandrashekar Patil,41,1,A2
1481,1262,Lokesh Naik,32,1,A1
1482,1262,Harish Swamy,20,1,A2
1483,1262,Manjunath Gowda,45,1,A3
1484,1263,Anand,33,1,A1
1485,1264,Girish Swamy,33,1,A1
1486,1265,Harish Rao,38,1,A1
1487,1266,Manjunath Poojari,37,1,A1
1488,1267,Krishnappa Murthy,47,1,A1
1489,1267,Lokesh Swamy,19,1,A2
1490,1268,Santosh Patil,21,1,A1
1491,1269,Raghavendra Murthy,36,1,A1
1492,1269,Basavaraj,37,1,A2
1493,1274,Darshan Reddy,42,1,A1
1494,1275,Manjunath Patil,46,1,A1
1495,1276,Lokesh Swamy,49,1,A1
1496,1277,Harish,35,1,A1
1497,1277,Harish Hegde,18,1,A2
1498,1277,Mahesh Rao,47,1,A3
1499,1278,Umesh Kumar,29,1,A1
1500,1279,Prakash Gowda,35,1,A1
1501,1281,Raghavendra Achar,21,1,A1
1502,1282,Manjunath Murthy,21,1,A1
1503,1282,Basavaraj Hegde,30,1,A2
1504,1284,Prakash Swamy,49,1,A1
1505,1284,Chandrashekar Swamy,39,1,A2
1506,1285,Basavaraj Murthy,21,1,A1
1507,1285,Lokesh Hegde,18,1,A2
1508,1286,Venkatesh,44,1,A1
1509,1287,Kiran Shetty,34,1,A1
1510,1287,Girish Patil,45,1,A2
1511,1290,Venkatesh Swamy,21,1,A1
1512,1291,Raghavendra Poojari,47,1,A1
1513,1293,Ramesh Gowda,26,1,A1
1514,1294,Manjunath Patil,33,1,A1
1515,1294,Manjunath Gowda,22,1,A2
1516,1295,Nagaraj Achar,40,1,A1
1517,1296,Yogesh Hegde,47,1,A1
1518,1297,Girish Poojari,43,1,A1
1519,1298,Girish,28,1,A1
1520,1298,Srinivas Patil,29,1,A2
1521,1298,Kiran Naik,50,1,A3
1522,1299,Basavaraj Gowda,27,1,A1
1523,1299,Yogesh,29,1,A2
1524,1300,Prakash Shetty,23,1,A1
1525,1301,Krishnappa Swamy,38,1,A1
1526,1301,Raghavendra Hegde,18,1,A2
1527,1301,Venkatesh Kumar,36,1,A3
1528,1302,Mahesh,24,1,A1
1529,1304,Puneeth Shetty,50,1,A1
1530,1304,Kiran Shetty,47,1,A2
1531,1306,Manjunath Shetty,34,1,A1
1532,1307,Basavaraj Murthy,25,1,A1
1533,1307,Krishnappa,46,1,A2
1534,1309,Ramesh Naik,38,1,A1
1535,1310,Basavaraj Swamy,32,1,A1
1536,1310,Lokesh,38,1,A2
1537,1310,Muniraju Swamy,29,1,A3
1538,1311,Basavaraj Gowda,47,1,A1
1539,1311,Harish Naik,45,1,A2
1540,1312,Yogesh Kumar,27,1,A1
1541,1313,Suresh,49,1,A1
1542,1314,Puneeth Hegde,19,1,A1
1543,1314,Mahesh Poojari,50,1,A2
1544,1314,Yogesh,24,1,A3
1545,1315,Muniraju Achar,44,1,A1
1546,1315,Mahesh Rao,35,1,A2
1547,1316,Manjunath Murthy,42,1,A1
1548,1317,Nagaraj Kumar,19,1,A1
1549,1318,Kiran,48,1,A1
1550,1318,Shivakumar Patil,49,1,A2
1551,1318,Muniraju Achar,29,1,A3
1552,1319,Manjunath Shetty,43,1,A1
1553,1320,Umesh,47,1,A1
1554,1320,Chandrashekar Naik,19,1,A2
1555,1321,Srinivas Hegde,31,1,A1
1556,1322,Umesh Patil,46,1,A1
1557,1323,Manjunath,41,1,A1
1558,1325,Kiran Swamy,37,1,A1
1559,1326,Girish Shetty,42,1,A1
1560,1326,Girish,23,1,A2
1561,1327,Krishnappa Gowda,43,1,A1
1562,1327,Umesh Kumar,38,1,A2
1563,1328,Raghavendra Naik,41,1,A1
1564,1329,Srinivas Naik,35,1,A1
1565,1332,Manjunath Gowda,40,1,A1
1566,1334,Manjunath Poojari,38,1,A1
1567,1334,Muniraju Shetty,21,1,A2
1568,1335,Kiran Rao,27,1,A1
1569,1335,Puneeth Shetty,49,1,A2
1570,1336,Muniraju Naik,42,1,A1
1571,1337,Srinivas Murthy,37,1,A1
1572,1337,Yogesh,26,1,A2
1573,1338,Girish Shetty,34,1,A1
1574,1340,Ramesh,49,1,A1
1575,1340,Nagaraj Rao,24,1,A2
1576,1340,Basavaraj Hegde,19,1,A3
1577,1341,Girish Swamy,18,1,A1
1578,1343,Harish,18,1,A1
1579,1344,Chandrashekar Kumar,37,1,A1
1580,1344,Darshan Reddy,48,1,A2
1581,1346,Srinivas Achar,38,1,A1
1582,1347,Harish Naik,39,1,A1
1583,1348,Anand Swamy,47,1,A1
1584,1348,Mahesh,19,1,A2
1585,1349,Suresh Gowda,37,1,A1
1586,1349,Yogesh,29,1,A2
1587,1349,Mahesh Kumar,20,1,A3
1588,1352,Darshan Patil,39,1,A1
1589,1353,Umesh Hegde,37,1,A1
1590,1354,Ramesh Reddy,29,1,A1
1591,1356,Harish Murthy,50,1,A1
1592,1356,Puneeth Murthy,39,1,A2
1593,1357,Anand Rao,48,1,A1
1594,1358,Lokesh,47,1,A1
1595,1358,Umesh,44,1,A2
1596,1358,Manjunath Murthy,48,1,A3
1597,1359,Chandrashekar Gowda,20,1,A1
1598,1359,Kiran Achar,44,1,A2
1599,1360,Nagaraj Patil,48,1,A1
1600,1361,Nagaraj,20,1,A1
1601,1361,Srinivas Swamy,39,1,A2
1602,1362,Anand Gowda,41,1,A1
1603,1363,Ramesh Poojari,32,1,A1
1604,1364,Suresh Swamy,20,1,A1
1605,1365,Raghavendra,23,1,A1
1606,1366,Ramesh Patil,40,1,A1
1607,1366,Raghavendra Achar,47,1,A2
1608,1367,Muniraju,46,1,A1
1609,1367,Shivakumar Gowda,31,1,A2
1610,1367,Shivakumar Naik,32,1,A3
1611,1368,Puneeth Gowda,34,1,A1
1612,1370,Nagaraj Naik,48,1,A1
1613,1371,Girish Patil,32,1,A1
1614,1372,Suresh Reddy,31,1,A1
1615,1372,Umesh Reddy,23,1,A2
1616,1373,Manjunath Patil,50,1,A1
1617,1374,Girish,24,1,A1
1618,1374,Girish,44,1,A2
1619,1376,Manjunath Patil,41,1,A1
1620,1377,Santosh Rao,47,1,A1
1621,1378,Venkatesh Naik,39,1,A1
1622,1379,Darshan Swamy,29,1,A1
1623,1381,Srinivas,30,1,A1
1624,1382,Umesh Reddy,47,1,A1
1625,1383,Srinivas,24,1,A1
1626,1384,Venkatesh Poojari,39,1,A1
1627,1384,Santosh Poojari,42,1,A2
1628,1385,Manjunath Reddy,26,1,A1
1629,1386,Kiran,35,1,A1
1630,1386,Ramesh Kumar,20,1,A2
1631,1388,Ramesh Swamy,22,1,A1
1632,1388,Girish,23,1,A2
1633,1390,Suresh,28,1,A1
1634,1391,Ramesh,43,1,A1
1635,1393,Shivakumar Rao,29,1,A1
1636,1393,Mahesh Shetty,48,1,A2
1637,1393,Chandrashekar Rao,22,1,A3
1638,1394,Girish Poojari,35,1,A1
1639,1394,Chandrashekar Reddy,19,1,A2
1640,1396,Santosh Achar,28,1,A1
1641,1397,Manjunath Hegde,33,1,A1
1642,1397,Anand Naik,32,1,A2
1643,1400,Girish Naik,23,1,A1
1644,1400,Girish Murthy,36,1,A2
1645,1401,Umesh Achar,44,1,A1
1646,1402,Nagaraj Swamy,34,1,A1
1647,1402,Srinivas Hegde,36,1,A2
1648,1402,Manjunath,42,1,A3
1649,1403,Anand Patil,29,1,A1
1650,1403,Manjunath,49,1,A2
1651,1403,Ramesh Rao,45,1,A3
1652,1405,Girish Shetty,23,1,A1
1653,1405,Basavaraj Shetty,33,1,A2
1654,1405,Puneeth,29,1,A3
1655,1406,Basavaraj Gowda,35,1,A1
1656,1407,Krishnappa Kumar,45,1,A1
1657,1408,Lokesh Poojari,18,1,A1
1658,1409,Harish Gowda,29,1,A1
1659,1409,Muniraju Kumar,22,1,A2
1660,1409,Girish Patil,23,1,A3
1661,1410,Krishnappa Gowda,37,1,A1
1662,1411,Basavaraj Naik,34,1,A1
1663,1412,Chandrashekar Reddy,25,1,A1
1664,1413,Darshan Gowda,25,1,A1
1665,1414,Nagaraj Shetty,33,1,A1
1666,1414,Shivakumar Rao,44,1,A2
1667,1414,Puneeth Naik,40,1,A3
1668,1415,Umesh Kumar,37,1,A1
1669,1416,Muniraju Kumar,39,1,A1
1670,1416,Anand Gowda,41,1,A2
1671,1416,Krishnappa,22,1,A3
1672,1418,Harish Naik,33,1,A1
1673,1422,Krishnappa Reddy,50,1,A1
1674,1423,Kiran Rao,27,1,A1
1675,1423,Raghavendra Murthy,21,1,A2
1676,1424,Kiran Gowda,29,1,A1
1677,1425,Harish Patil,30,1,A1
1678,1425,Krishnappa Achar,20,1,A2
1679,1426,Nagaraj,30,1,A1
1680,1427,Venkatesh,19,1,A1
1681,1428,Shivakumar Swamy,43,1,A1
1682,1428,Mahesh Achar,24,1,A2
1683,1429,Shivakumar Gowda,22,1,A1
1684,1430,Nagaraj Kumar,48,1,A1
1685,1430,Prakash Kumar,22,1,A2
1686,1432,Basavaraj Hegde,24,1,A1
1687,1433,Nagaraj Gowda,22,1,A1
1688,1433,Umesh Hegde,34,1,A2
1689,1434,Santosh Reddy,42,1,A1
1690,1434,Kiran,36,1,A2
1691,1435,Umesh Patil,21,1,A1
1692,1435,Srinivas Achar,45,1,A2
1693,1436,Umesh Patil,41,1,A1
1694,1439,Manjunath Kumar,31,1,A1
1695,1439,Lokesh Murthy,19,1,A2
1696,1439,Suresh Rao,46,1,A3
1697,1440,Prakash Murthy,50,1,A1
1698,1442,Girish Achar,28,1,A1
1699,1442,Umesh Murthy,29,1,A2
1700,1442,Manjunath Kumar,35,1,A3
1701,1443,Kiran Murthy,40,1,A1
1702,1444,Venkatesh Hegde,46,1,A1
1703,1446,Kiran Kumar,24,1,A1
1704,1447,Raghavendra Reddy,31,1,A1
1705,1448,Muniraju Hegde,30,1,A1
1706,1449,Lokesh Naik,23,1,A1
1707,1451,Chandrashekar Patil,18,1,A1
1708,1451,Santosh Gowda,48,1,A2
1709,1452,Mahesh Shetty,46,1,A1
1710,1454,Darshan,37,1,A1
1711,1455,Manjunath Swamy,42,1,A1
1712,1455,Prakash Patil,27,1,A2
1713,1455,Raghavendra Poojari,26,1,A3
1714,1456,Ramesh Kumar,50,1,A1
1715,1457,Kiran Shetty,28,1,A1
1716,1458,Yogesh,25,1,A1
1717,1458,Girish,44,1,A2
1718,1459,Basavaraj,36,1,A1
1719,1460,Mahesh Swamy,19,1,A1
1720,1461,Anand,21,1,A1
1721,1461,Girish,18,1,A2
1722,1464,Lokesh Kumar,22,1,A1
1723,1465,Santosh Hegde,23,1,A1
1724,1466,Shivakumar,38,1,A1
1725,1467,Yogesh Swamy,47,1,A1
1726,1468,Suresh Swamy,34,1,A1
1727,1469,Yogesh Rao,24,1,A1
1728,1469,Girish,31,1,A2
1729,1470,Anand Murthy,46,1,A1
1730,1470,Lokesh Shetty,27,1,A2
1731,1470,Girish,45,1,A3
1732,1472,Basavaraj Gowda,39,1,A1
1733,1472,Anand,23,1,A2
1734,1473,Lokesh Rao,30,1,A1
1735,1473,Girish Swamy,22,1,A2
1736,1473,Shivakumar Hegde,22,1,A3
1737,1474,Ramesh Poojari,37,1,A1
1738,1474,Raghavendra Shetty,20,1,A2
1739,1475,Ramesh Hegde,45,1,A1
1740,1475,Prakash,32,1,A2
1741,1476,Umesh,19,1,A1
1742,1476,Shivakumar Gowda,50,1,A2
1743,1476,Venkatesh Poojari,44,1,A3
1744,1478,Santosh Naik,44,1,A1
1745,1478,Lokesh Achar,30,1,A2
1746,1478,Yogesh,29,1,A3
1747,1480,Yogesh,21,1,A1
1748,1480,Basavaraj Kumar,40,1,A2
1749,1480,Darshan Murthy,20,1,A3
1750,1481,Manjunath Gowda,46,1,A1
1751,1482,Manjunath Swamy,40,1,A1
1752,1484,Suresh Kumar,33,1,A1
1753,1484,Venkatesh,50,1,A2
1754,1484,Lokesh Patil,38,1,A3
1755,1485,Krishnappa Achar,50,1,A1
1756,1486,Raghavendra Achar,39,1,A1
1757,1486,Mahesh Patil,36,1,A2
1758,1487,Santosh,21,1,A1
1759,1488,Basavaraj Gowda,42,1,A1
1760,1489,Venkatesh,38,1,A1
1761,1489,Chandrashekar,25,1,A2
1762,1490,Yogesh Murthy,24,1,A1
1763,1491,Yogesh Hegde,42,1,A1
1764,1492,Muniraju Hegde,36,1,A1
1765,1493,Prakash Shetty,43,1,A1
1766,1494,Harish Murthy,34,1,A1
1767,1496,Ramesh Gowda,36,1,A1
1768,1496,Srinivas,30,1,A2
1769,1497,Ramesh Kumar,31,1,A1
1770,1498,Umesh Patil,42,1,A1
1771,1498,Srinivas Gowda,41,1,A2
1772,1498,Nagaraj Rao,39,1,A3
1773,1499,Santosh Kumar,44,1,A1
1774,1500,Umesh Reddy,37,1,A1
1775,1500,Chandrashekar Swamy,22,1,A2
1776,1500,Ramesh Achar,39,1,A3
1777,1501,Krishnappa Achar,23,1,A1
1778,1502,Chandrashekar Murthy,34,1,A1
1779,1504,Santosh Kumar,29,1,A1
1780,1507,Basavaraj Naik,34,1,A1
1781,1511,Suresh Shetty,39,1,A1
1782,1511,Krishnappa Swamy,49,1,A2
1783,1511,Anand Murthy,44,1,A3
1784,1512,Ramesh Hegde,44,1,A1
1785,1513,Krishnappa,47,1,A1
1786,1514,Santosh Naik,44,1,A1
1787,1515,Mahesh Murthy,35,1,A1
1788,1516,Yogesh,44,1,A1
1789,1516,Harish Gowda,30,1,A2
1790,1516,Lokesh Gowda,46,1,A3
1791,1517,Chandrashekar Swamy,47,1,A1
1792,1518,Yogesh Kumar,26,1,A1
1793,1519,Girish Murthy,39,1,A1
1794,1521,Kiran Hegde,49,1,A1
1795,1521,Darshan Rao,26,1,A2
1796,1522,Umesh Swamy,34,1,A1
1797,1524,Venkatesh Poojari,33,1,A1
1798,1527,Srinivas,44,1,A1
1799,1528,Suresh Naik,21,1,A1
1800,1529,Srinivas Murthy,37,1,A1
1801,1529,Harish Hegde,18,1,A2
1802,1529,Puneeth,22,1,A3
1803,1530,Suresh Naik,19,1,A1
1804,1531,Girish Shetty,44,1,A1
1805,1532,Manjunath,48,1,A1
1806,1533,Lokesh Swamy,34,1,A1
1807,1534,Krishnappa Rao,35,1,A1
1808,1534,Harish Reddy,40,1,A2
1809,1535,Darshan,46,1,A1
1810,1536,Ramesh Kumar,22,1,A1
1811,1536,Yogesh Murthy,46,1,A2
1812,1538,Umesh Shetty,34,1,A1
1813,1538,Raghavendra Naik,23,1,A2
1814,1539,Kiran Reddy,38,1,A1
1815,1539,Raghavendra Patil,26,1,A2
1816,1540,Puneeth,39,1,A1
1817,1541,Krishnappa Murthy,35,1,A1
1818,1541,Harish Reddy,28,1,A2
1819,1541,Suresh Gowda,46,1,A3
1820,1544,Harish Rao,32,1,A1
1821,1546,Ramesh,29,1,A1
1822,1550,Manjunath,33,1,A1
1823,1551,Umesh Gowda,18,1,A1
1824,1553,Basavaraj Shetty,48,1,A1
1825,1553,Manjunath Rao,48,1,A2
1826,1557,Lokesh Murthy,37,1,A1
1827,1558,Venkatesh Kumar,49,1,A1
1828,1558,Lokesh Achar,30,1,A2
1829,1559,Krishnappa Kumar,35,1,A1
1830,1561,Umesh Gowda,46,1,A1
1831,1561,Muniraju Achar,18,1,A2
1832,1563,Umesh Poojari,25,1,A1
1833,1563,Santosh,24,1,A2
1834,1564,Darshan Patil,44,1,A1
1835,1564,Kiran,46,1,A2
1836,1565,Santosh Swamy,20,1,A1
1837,1567,Muniraju Poojari,50,1,A1
1838,1568,Prakash,47,1,A1
1839,1568,Raghavendra Swamy,20,1,A2
1840,1568,Lokesh Patil,27,1,A3
1841,1569,Shivakumar Swamy,25,1,A1
1842,1569,Chandrashekar Hegde,29,1,A2
1843,1570,Santosh Patil,28,1,A1
1844,1570,Puneeth Gowda,30,1,A2
1845,1571,Lokesh,23,1,A1
1846,1572,Muniraju Gowda,47,1,A1
1847,1574,Muniraju Achar,21,1,A1
1848,1575,Muniraju,47,1,A1
1849,1575,Venkatesh Reddy,49,1,A2
1850,1575,Anand Shetty,22,1,A3
1851,1576,Shivakumar,25,1,A1
1852,1577,Shivakumar Patil,38,1,A1
1853,1577,Muniraju Gowda,47,1,A2
1854,1578,Harish Reddy,35,1,A1
1855,1579,Kiran Poojari,40,1,A1
1856,1581,Muniraju Murthy,43,1,A1
1857,1582,Puneeth,41,1,A1
1858,1582,Srinivas Gowda,31,1,A2
1859,1583,Lokesh Rao,24,1,A1
1860,1585,Harish Kumar,49,1,A1
1861,1585,Ramesh Swamy,34,1,A2
1862,1588,Chandrashekar Gowda,29,1,A1
1863,1590,Srinivas Murthy,18,1,A1
1864,1590,Puneeth Hegde,25,1,A2
1865,1591,Ramesh Kumar,36,1,A1
1866,1592,Basavaraj Swamy,49,1,A1
1867,1592,Kiran Patil,41,1,A2
1868,1592,Suresh Kumar,31,1,A3
1869,1593,Anand Shetty,47,1,A1
1870,1594,Ramesh,33,1,A1
1871,1597,Umesh Rao,29,1,A1
1872,1598,Girish Shetty,42,1,A1
1873,1598,Suresh Hegde,39,1,A2
1874,1599,Yogesh Swamy,33,1,A1
1875,1600,Venkatesh Gowda,41,1,A1
1876,1600,Kiran Poojari,41,1,A2
1877,1600,Suresh Patil,31,1,A3
1878,1602,Nagaraj Swamy,35,1,A1
1879,1602,Darshan Murthy,47,1,A2
1880,1602,Suresh,32,1,A3
1881,1603,Basavaraj Achar,22,1,A1
1882,1603,Yogesh Shetty,40,1,A2
1883,1605,Suresh,47,1,A1
1884,1605,Anand Murthy,24,1,A2
1885,1606,Mahesh Reddy,40,1,A1
1886,1608,Harish Poojari,24,1,A1
1887,1610,Basavaraj,29,1,A1
1888,1611,Prakash Murthy,29,1,A1
1889,1611,Manjunath Swamy,26,1,A2
1890,1612,Puneeth Murthy,42,1,A1
1891,1613,Nagaraj Murthy,29,1,A1
1892,1615,Yogesh Rao,22,1,A1
1893,1616,Chandrashekar Reddy,25,1,A1
1894,1616,Shivakumar,18,1,A2
1895,1618,Santosh Gowda,44,1,A1
1896,1620,Prakash Murthy,49,1,A1
1897,1622,Puneeth,32,1,A1
1898,1622,Mahesh Hegde,43,1,A2
1899,1623,Prakash,49,1,A1
1900,1624,Lokesh Rao,45,1,A1
1901,1625,Krishnappa Murthy,46,1,A1
1902,1628,Kiran,30,1,A1
1903,1629,Puneeth Patil,26,1,A1
1904,1631,Suresh Achar,24,1,A1
1905,1632,Harish Shetty,32,1,A1
1906,1633,Suresh Murthy,47,1,A1
1907,1633,Shivakumar Kumar,44,1,A2
1908,1634,Chandrashekar Achar,42,1,A1
1909,1635,Suresh Shetty,18,1,A1
1910,1635,Lokesh Kumar,40,1,A2
1911,1637,Srinivas,42,1,A1
1912,1637,Nagaraj,24,1,A2
1913,1637,Mahesh,23,1,A3
1914,1638,Harish Kumar,44,1,A1
1915,1638,Harish Poojari,42,1,A2
1916,1639,Srinivas Naik,39,1,A1
1917,1639,Shivakumar,41,1,A2
1918,1640,Lokesh Poojari,19,1,A1
1919,1640,Suresh,38,1,A2
1920,1643,Shivakumar Murthy,46,1,A1
1921,1644,Krishnappa Gowda,23,1,A1
1922,1644,Puneeth Murthy,48,1,A2
1923,1645,Krishnappa Kumar,42,1,A1
1924,1645,Basavaraj Achar,19,1,A2
1925,1645,Lokesh Rao,26,1,A3
1926,1646,Manjunath Murthy,39,1,A1
1927,1647,Darshan Gowda,25,1,A1
1928,1649,Girish Patil,38,1,A1
1929,1649,Girish Hegde,29,1,A2
1930,1651,Puneeth Patil,37,1,A1
1931,1651,Prakash Murthy,49,1,A2
1932,1652,Manjunath Kumar,22,1,A1
1933,1652,Basavaraj Reddy,27,1,A2
1934,1653,Yogesh Reddy,41,1,A1
1935,1654,Anand,36,1,A1
1936,1655,Anand Poojari,23,1,A1
1937,1655,Chandrashekar Patil,25,1,A2
1938,1655,Girish Achar,34,1,A3
1939,1658,Mahesh Achar,32,1,A1
1940,1659,Anand Poojari,29,1,A1
1941,1659,Umesh Naik,25,1,A2
1942,1661,Prakash Achar,35,1,A1
1943,1661,Suresh Naik,30,1,A2
1944,1662,Srinivas,48,1,A1
1945,1662,Harish Patil,49,1,A2
1946,1662,Basavaraj Gowda,37,1,A3
1947,1663,Mahesh,27,1,A1
1948,1663,Yogesh Kumar,38,1,A2
1949,1664,Srinivas Rao,40,1,A1
1950,1667,Chandrashekar Reddy,50,1,A1
1951,1667,Puneeth Naik,18,1,A2
1952,1668,Anand Kumar,47,1,A1
1953,1670,Harish Gowda,33,1,A1
1954,1672,Muniraju Murthy,34,1,A1
1955,1673,Basavaraj Hegde,41,1,A1
1956,1673,Raghavendra Poojari,24,1,A2
1957,1673,Anand Swamy,21,1,A3
1958,1674,Nagaraj Swamy,18,1,A1
1959,1674,Muniraju Swamy,25,1,A2
1960,1675,Nagaraj Swamy,30,1,A1
1961,1675,Mahesh Achar,28,1,A2
1962,1676,Krishnappa Poojari,18,1,A1
1963,1676,Krishnappa,49,1,A2
1964,1676,Umesh,42,1,A3
1965,1678,Shivakumar Achar,33,1,A1
1966,1679,Yogesh Gowda,36,1,A1
1967,1679,Krishnappa,28,1,A2
1968,1680,Umesh Shetty,49,1,A1
1969,1682,Mahesh Poojari,48,1,A1
1970,1682,Suresh Naik,26,1,A2
1971,1683,Raghavendra,23,1,A1
1972,1685,Darshan Reddy,33,1,A1
1973,1686,Krishnappa Patil,19,1,A1
1974,1688,Krishnappa Kumar,26,1,A1
1975,1689,Yogesh Patil,27,1,A1
1976,1689,Muniraju Murthy,23,1,A2
1977,1689,Srinivas Reddy,47,1,A3
1978,1690,Ramesh Rao,38,1,A1
1979,1691,Yogesh Achar,19,1,A1
1980,1692,Mahesh Gowda,50,1,A1
1981,1692,Srinivas Hegde,24,1,A2
1982,1692,Lokesh Rao,34,1,A3
1983,1693,Chandrashekar Kumar,50,1,A1
1984,1693,Lokesh Reddy,45,1,A2
1985,1694,Shivakumar Naik,41,1,A1
1986,1694,Nagaraj Patil,38,1,A2
1987,1695,Basavaraj Kumar,47,1,A1
1988,1695,Yogesh Gowda,45,1,A2
1989,1696,Kiran Naik,46,1,A1
1990,1696,Girish Gowda,24,1,A2
1991,1696,Chandrashekar Murthy,30,1,A3
1992,1697,Kiran Swamy,29,1,A1
1993,1697,Santosh Achar,40,1,A2
1994,1699,Umesh Achar,25,1,A1
1995,1699,Lokesh Shetty,18,1,A2
1996,1700,Venkatesh Hegde,47,1,A1
1997,1701,Muniraju Murthy,22,1,A1
1998,1703,Chandrashekar Murthy,46,1,A1
1999,1703,Ramesh Reddy,45,1,A2
2000,1704,Santosh Poojari,43,1,A1
2001,1705,Srinivas Shetty,41,1,A1
2002,1705,Santosh Reddy,33,1,A2
2003,1707,Shivakumar Swamy,34,1,A1
2004,1708,Venkatesh,24,1,A1
2005,1710,Santosh,43,1,A1
2006,1712,Puneeth Reddy,30,1,A1
2007,1712,Prakash Gowda,34,1,A2
2008,1713,Krishnappa Kumar,24,1,A1
2009,1714,Santosh Shetty,48,1,A1
2010,1714,Umesh Rao,28,1,A2
2011,1715,Srinivas,48,1,A1
2012,1716,Krishnappa,36,1,A1
2013,1716,Yogesh,37,1,A2
2014,1716,Mahesh Swamy,26,1,A3
2015,1717,Muniraju Achar,49,1,A1
2016,1720,Puneeth Achar,31,1,A1
2017,1722,Umesh,20,1,A1
2018,1724,Umesh Poojari,21,1,A1
2019,1725,Yogesh Achar,24,1,A1
2020,1726,Darshan Murthy,33,1,A1
2021,1726,Darshan,43,1,A2
2022,1727,Santosh,37,1,A1
2023,1727,Nagaraj Reddy,27,1,A2
2024,1728,Harish Reddy,44,1,A1
2025,1731,Ramesh Naik,47,1,A1
2026,1731,Srinivas Kumar,26,1,A2
2027,1736,Muniraju Patil,35,1,A1
2028,1737,Raghavendra Murthy,47,1,A1
2029,1738,Raghavendra Murthy,41,1,A1
