ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
19954,19954,Krishnappa Murthy,21,8,4,7,1
19955,19955,Girish Murthy,48,7,1,5,1
19956,19956,Sunitha Patil,55,6,1,8,2
19957,19957,Puneeth Murthy,51,5,2,4,1
19958,19958,Rekha,52,4,1,3,2
19959,19959,Savitha,42,6,2,1,2
19960,19960,Nagaraj Poojari,26,9,1,5,1
19961,19961,Umesh Naik,69,8,1,9,1
19962,19962,Nagaraj Hegde,56,5,1,10,1
19963,19963,Rekha Patil,56,6,1,10,2
19964,19964,Geetha Naik,47,2,1,2,2
19965,19965,Asha Murthy,67,4,2,1,2
19966,19966,Srinivas Gowda,20,6,2,8,1
19967,19967,Pallavi Patil,36,2,2,4,2
19968,19968,Pallavi Rao,37,8,1,2,2
19969,19969,Raghavendra Gowda,39,4,1,4,1
19970,19970,Umesh Swamy,68,2,2,5,1
19971,19971,Deepa,58,5,1,6,2
19972,19972,Rekha Gowda,55,1,1,9,2
19973,19973,Rekha Hegde,25,10,1,9,2
19974,19974,Santosh Reddy,70,8,1,9,1
19975,19975,Puneeth,55,6,3,5,1
19976,19976,Asha,19,3,1,10,2
19977,19977,Savitha Patil,42,3,1,3,2
19978,19978,Deepa Gowda,21,4,2,3,2
19979,19979,Lakshmi,53,7,3,6,2
19980,19980,Deepa Naik,26,6,1,1,2
19981,19981,Rekha Swamy,65,1,1,6,2
19982,19982,Girish Naik,57,2,1,2,1
19983,19983,Prakash Reddy,55,1,1,7,1
19984,19984,Kiran Kumar,29,7,1,3,1
19985,19985,Manjunath Reddy,65,9,1,1,1
19986,19986,Santosh Achar,26,1,1,7,1
19987,19987,Manjula,70,4,1,1,2
19988,19988,Harish Poojari,56,2,1,3,1
19989,19989,Yogesh Swamy,21,3,1,6,1
19990,19990,Geetha,58,9,1,1,2
19991,19991,Nagamma Rao,69,7,1,4,2
19992,19992,Muniraju Shetty,18,5,3,3,1
19993,19993,Bhagya Rao,57,8,3,3,2
19994,19994,Shivakumar,38,8,1,1,1
19995,19995,Venkatesh Achar,57,2,1,7,1
19996,19996,Yogesh,70,3,1,3,1
19997,19997,Harish Hegde,53,9,1,3,1
19998,19998,Bhagya Reddy,64,9,1,9,2
19999,19999,Puneeth,35,8,1,4,1
20000,20000,Padma Swamy,32,3,1,5,2
20001,20001,Raghavendra Shetty,38,8,3,4,1
20002,20002,Shivakumar Naik,64,2,1,7,1
20003,20003,Muniraju Kumar,50,2,1,7,1
20004,20004,Asha Achar,27,2,2,3,2
20005,20005,Padma,51,2,2,9,2
20006,20006,Divya Naik,35,6,1,4,2
20007,20007,Nagaraj Swamy,28,7,1,8,1
20008,20008,Puneeth Rao,19,2,1,9,1
20009,20009,Savitha Kumar,68,2,1,4,2
20010,20010,Basavaraj Patil,52,5,4,2,1
20011,20011,Asha Shetty,63,5,2,5,2
20012,20012,Anand Murthy,28,6,5,10,1
20013,20013,Kavitha,23,7,2,7,2
20014,20014,Puneeth,28,6,1,7,1
20015,20015,Vani Reddy,22,8,1,9,2
20016,20016,Rathnamma,23,4,3,10,2
20017,20017,Lokesh Naik,66,5,1,4,1
20018,20018,Chandrashekar Gowda,59,2,4,7,1
20019,20019,Anand Naik,35,6,1,4,1
20020,20020,Santosh Murthy,34,4,1,3,1
20021,20021,Rathnamma Gowda,28,5,1,2,2
20022,20022,Nagaraj,29,1,1,10,1
20023,20023,Harish Swamy,56,2,1,4,1
20024,20024,Deepa Achar,30,4,1,8,2
20025,20025,Ramesh Poojari,53,6,1,3,1
20026,20026,Manjunath Patil,31,6,1,9,1
20027,20027,Nagamma Patil,39,8,2,2,2
20028,20028,Lokesh Rao,23,2,2,6,1
20029,20029,Deepa Naik,41,6,1,1,2
20030,20030,Prakash Achar,53,4,4,3,1
20031,20031,Raghavendra Naik,67,4,1,9,1
20032,20032,Girish Reddy,42,5,1,8,1
20033,20033,Harish Shetty,68,5,1,10,1
20034,20034,Pallavi Naik,46,2,4,6,2
20035,20035,Harish Shetty,56,5,1,5,1
20036,20036,Venkatesh Poojari,38,2,1,6,1
20037,20037,Shobha,41,4,1,6,2
20038,20038,Santosh Rao,42,2,1,3,1
20039,20039,Prakash Patil,32,5,1,1,1
20040,20040,Venkatesh Hegde,56,4,1,3,1
20041,20041,Vani Reddy,48,2,1,7,2
20042,20042,Kiran,20,4,2,7,1
20043,20043,Raghavendra Swamy,40,4,4,10,1
20044,20044,Basavaraj Gowda,29,6,3,8,1
20045,20045,Asha Reddy,20,1,2,6,2
20046,20046,Prakash Murthy,56,1,2,6,1
20047,20047,Raghavendra Achar,50,9,2,4,1
20048,20048,Puneeth Gowda,69,6,1,1,1
20049,20049,Manjunath Rao,58,1,3,9,1
20050,20050,Puneeth Naik,32,7,1,8,1
20051,20051,Santosh Reddy,65,5,1,10,1
20052,20052,Deepa Rao,62,6,1,1,2
20053,20053,Mahesh Shetty,43,8,2,3,1
20054,20054,Bhagya Swamy,61,5,1,6,2
20055,20055,Manjunath Achar,20,7,1,4,1
20056,20056,Kiran Naik,63,2,1,9,1
20057,20057,Asha Naik,26,2,1,8,2
20058,20058,Mahesh Kumar,52,8,1,6,1
20059,20059,Muniraju Patil,55,6,1,6,1
20060,20060,Ramesh Shetty,33,6,2,10,1
20061,20061,Geetha Reddy,63,9,1,4,2
20062,20062,Raghavendra Reddy,21,4,1,3,1
20063,20063,Manjula Shetty,20,5,1,2,2
20064,20064,Nagaraj Swamy,57,5,1,2,1
20065,20065,Harish Naik,62,7,2,5,1
20066,20066,Anand,32,5,1,9,1
20067,20067,Krishnappa Achar,60,5,1,1,1
20068,20068,Suresh Swamy,33,1,1,6,1
20069,20069,Nagaraj Swamy,56,6,3,1,1
20070,20070,Shwetha,30,8,1,9,2
20071,20071,Yogesh Hegde,26,10,1,1,1
20072,20072,Lakshmi,56,9,1,7,2
20073,20073,Pallavi Achar,49,3,1,6,2
20074,20074,Asha,50,1,3,10,2
20075,20075,Asha Hegde,44,2,2,4,2
20076,20076,Srinivas Reddy,24,9,2,7,1
20077,20077,Rathnamma Murthy,20,8,1,4,2
20078,20078,Nagamma Gowda,47,2,3,5,2
20079,20079,Pallavi,45,2,1,4,2
20080,20080,Raghavendra Kumar,28,7,1,5,1
20081,20081,Puneeth Hegde,21,6,1,9,1
20082,20082,Shivakumar Shetty,40,5,1,4,1
20083,20083,Srinivas Hegde,36,5,4,1,1
20084,20084,Suresh,29,6,1,3,1
20085,20085,Darshan Gowda,65,5,4,9,1
20086,20086,Muniraju Achar,53,6,1,6,1
20087,20087,Anand,18,2,1,9,1
20088,20088,Shivakumar Poojari,31,4,1,8,1
20089,20089,Nagaraj Patil,42,7,1,8,1
20090,20090,Shobha Kumar,56,5,1,1,2
20091,20091,Prakash Patil,47,8,2,10,1
20092,20092,Kavitha Reddy,22,2,1,7,2
20093,20093,Prakash Patil,24,3,1,8,1
20094,20094,Divya Poojari,22,4,1,3,2
20095,20095,Harish Poojari,18,3,1,1,1
20096,20096,Puneeth Shetty,18,4,1,7,1
20097,20097,Nagaraj,19,2,1,10,1
20098,20098,Shivakumar Gowda,35,3,2,7,1
20099,20099,Divya Swamy,31,6,4,10,2
20100,20100,Kavitha Gowda,31,2,2,5,2
20101,20101,Deepa Shetty,58,5,1,10,2
20102,20102,Chandrashekar Kumar,33,4,1,3,1
20103,20103,Manjunath Kumar,30,3,1,1,1
20104,20104,Rekha Poojari,60,7,1,8,2
20105,20105,Geetha,21,6,1,10,2
20106,20106,Manjula Kumar,49,2,1,2,2
20107,20107,Bhagya Hegde,20,4,2,1,2
20108,20108,Harish Rao,49,1,5,8,1
20109,20109,Girish Shetty,42,4,2,6,1
20110,20110,Lokesh,62,9,2,4,1
20111,20111,Muniraju,32,2,1,7,1
20112,20112,Chandrashekar Reddy,48,8,1,4,1
20113,20113,Basavaraj Reddy,29,5,1,1,1
20114,20114,Lakshmi Swamy,20,6,1,3,2
20115,20115,Prakash Hegde,46,10,1,6,1
20116,20116,Divya Naik,38,5,1,7,2
20117,20117,Ramesh Rao,19,4,3,1,1
20118,20118,Chandrashekar Naik,46,5,2,3,1
20119,20119,Vani Achar,42,1,3,7,2
20120,20120,Venkatesh Achar,41,2,2,2,1
20121,20121,Darshan Achar,19,10,1,7,1
20122,20122,Divya Reddy,66,5,1,6,2
20123,20123,Raghavendra Rao,33,9,1,5,1
20124,20124,Muniraju Patil,25,2,2,6,1
20125,20125,Basavaraj Kumar,56,8,4,9,1
20126,20126,Kavitha,18,9,2,7,2
20127,20127,Asha Hegde,41,1,1,2,2
20128,20128,Rathnamma Naik,31,2,1,9,2
20129,20129,Savitha Swamy,35,4,1,4,2
20130,20130,Manjunath Achar,34,4,3,8,1
20131,20131,Srinivas,52,3,1,5,1
20132,20132,Bhagya Shetty,52,3,1,1,2
20133,20133,Divya Gowda,39,2,1,7,2
20134,20134,Srinivas Naik,29,2,1,2,1
20135,20135,Nagamma Poojari,55,8,1,8,2
20136,20136,Santosh Kumar,70,6,3,8,1
20137,20137,Harish,49,5,1,9,1
20138,20138,Basavaraj Kumar,42,8,1,4,1
20139,20139,Manjunath Kumar,29,2,1,10,1
20140,20140,Chandrashekar Poojari,19,3,1,3,1
20141,20141,Pallavi Shetty,43,3,1,4,2
20142,20142,Ramesh Murthy,36,3,4,5,1
20143,20143,Manjula Reddy,53,8,5,3,2
20144,20144,Asha Shetty,25,7,4,3,2
20145,20145,Shobha Rao,62,2,1,8,2
20146,20146,Deepa Swamy,36,5,2,3,2
20147,20147,Padma Rao,55,2,4,5,2
20148,20148,Manjula Poojari,36,5,1,5,2
20149,20149,Anand Murthy,58,9,1,10,1
20150,20150,Venkatesh Hegde,43,4,3,9,1
20151,20151,Ramesh Naik,23,3,1,3,1
20152,20152,Geetha Naik,68,4,1,8,2
20153,20153,Manjula Swamy,51,4,3,4,2
20154,20154,Raghavendra Gowda,61,4,1,5,1
20155,20155,Chandrashekar Rao,57,2,1,10,1
20156,20156,Suresh Swamy,28,2,1,1,1
20157,20157,Yogesh Achar,55,1,1,4,1
20158,20158,Rekha,42,4,1,5,2
20159,20159,Ramesh Poojari,21,4,1,9,1
20160,20160,Srinivas,39,2,1,7,1
20161,20161,Vani Achar,36,9,1,5,2
20162,20162,Puneeth Naik,36,3,1,3,1
20163,20163,Muniraju Murthy,27,2,1,3,1
20164,20164,Rekha Shetty,19,1,1,5,2
20165,20165,Manjunath Poojari,25,2,2,10,1
20166,20166,Deepa Swamy,20,3,1,6,2
20167,20167,Manjunath Kumar,26,4,1,8,1
20168,20168,Harish Kumar,55,4,3,8,1
20169,20169,Manjula Reddy,23,6,1,8,2
20170,20170,Yogesh Reddy,45,9,1,3,1
20171,20171,Mahesh Achar,61,2,1,8,1
20172,20172,Kiran Rao,32,7,1,7,1
20173,20173,Ramesh Gowda,68,5,1,4,1
20174,20174,Basavaraj Rao,69,5,1,10,1
20175,20175,Suresh Gowda,28,5,1,2,1
20176,20176,Krishnappa Swamy,19,2,2,8,1
20177,20177,Suresh Murthy,35,1,1,1,1
20178,20178,Raghavendra Naik,34,1,2,4,1
20179,20179,Umesh,70,4,1,2,1
20180,20180,Deepa Reddy,35,9,2,3,2
20181,20181,Geetha Poojari,48,9,1,3,2
20182,20182,Venkatesh Shetty,50,2,2,9,1
20183,20183,Shivakumar Murthy,36,6,3,6,1
20184,20184,Umesh Swamy,47,6,1,9,1
20185,20185,Kiran,43,6,1,6,1
20186,20186,Nagamma,54,3,1,4,2
20187,20187,Girish Rao,70,4,2,7,1
20188,20188,Nagamma Reddy,67,2,2,10,2
20189,20189,Basavaraj Poojari,34,4,1,9,1
20190,20190,Puneeth,21,8,1,6,1
20191,20191,Suresh Patil,21,6,7,3,1
20192,20192,Chandrashekar Murthy,20,4,1,2,1
20193,20193,Srinivas Hegde,25,3,1,9,1
20194,20194,Shivakumar Naik,47,3,3,3,1
20195,20195,Krishnappa Poojari,54,1,3,8,1
20196,20196,Sunitha Poojari,43,2,3,4,2
20197,20197,Chandrashekar Hegde,20,3,1,4,1
20198,20198,Rekha Kumar,21,2,1,5,2
20199,20199,Kavitha Poojari,18,8,1,9,2
20200,20200,Harish Swamy,19,7,1,2,1
20201,20201,Harish Patil,25,3,3,8,1
20202,20202,Savitha Swamy,54,2,1,10,2
20203,20203,Suresh Murthy,40,2,1,3,1
20204,20204,Mahesh Hegde,47,6,1,7,1
20205,20205,Srinivas Hegde,45,6,1,4,1
20206,20206,Santosh Rao,51,3,1,6,1
20207,20207,Chandrashekar,37,8,1,10,1
20208,20208,Padma Patil,47,1,1,8,2
20209,20209,Rekha Rao,22,3,4,6,2
20210,20210,Yogesh Patil,42,2,1,3,1
20211,20211,Geetha Swamy,38,8,1,2,2
20212,20212,Darshan Patil,45,4,1,2,1
20213,20213,Shwetha,22,4,1,5,2
20214,20214,Krishnappa Achar,41,1,1,8,1
20215,20215,Shobha,47,2,1,3,2
20216,20216,Kiran Naik,23,1,2,10,1
20217,20217,Suresh Poojari,47,3,3,8,1
20218,20218,Vani,39,6,1,6,2
20219,20219,Asha,27,4,1,4,2
20220,20220,Divya Kumar,49,8,1,5,2
20221,20221,Manjunath Kumar,47,6,1,2,1
20222,20222,Kiran Swamy,65,8,3,5,1
20223,20223,Muniraju Patil,44,5,1,3,1
20224,20224,Vani Hegde,60,1,1,2,2
20225,20225,Girish,21,1,1,2,1
20226,20226,Manjula Achar,53,6,1,10,2
20227,20227,Manjula Murthy,34,2,3,3,2
20228,20228,Sunitha Shetty,48,1,1,2,2
20229,20229,Harish Achar,55,2,1,4,1
20230,20230,Muniraju,22,6,1,5,1
20231,20231,Rekha Murthy,60,2,5,10,2
20232,20232,Manjunath,34,4,6,2,1
20233,20233,Harish Murthy,30,2,1,4,1
20234,20234,Darshan Murthy,40,4,5,10,1
20235,20235,Savitha Kumar,21,5,1,9,2
20236,20236,Savitha Kumar,65,5,3,7,2
20237,20237,Venkatesh Gowda,34,5,2,8,1
20238,20238,Umesh Rao,64,6,1,3,1
20239,20239,Suresh Poojari,54,8,2,8,1
20240,20240,Kavitha Hegde,53,1,1,1,2
20241,20241,Puneeth Shetty,64,3,1,9,1
20242,20242,Shobha Swamy,66,6,1,9,2
20243,20243,Padma Rao,22,2,1,8,2
20244,20244,Ramesh Kumar,31,8,1,1,1
20245,20245,Krishnappa,70,8,1,8,1
20246,20246,Krishnappa Naik,57,6,1,10,1
20247,20247,Shivakumar Poojari,70,7,1,9,1
20248,20248,Pallavi,27,6,2,4,2
20249,20249,Divya Reddy,29,2,1,2,2
20250,20250,Nagaraj Kumar,39,2,2,7,1
20251,20251,Nagaraj Poojari,30,10,1,3,1
20252,20252,Lakshmi Rao,62,8,2,5,2
20253,20253,Padma,27,7,2,6,2
20254,20254,Chandrashekar Shetty,18,5,1,9,1
20255,20255,Anand,47,2,1,2,1
20256,20256,Girish Gowda,52,2,1,3,1
20257,20257,Shivakumar Shetty,62,1,1,9,1
20258,20258,Darshan Hegde,56,10,1,9,1
20259,20259,Srinivas Murthy,45,6,7,6,1
20260,20260,Sunitha Hegde,21,10,2,2,2
20261,20261,Shivakumar Patil,56,6,1,2,1
20262,20262,Ramesh Patil,23,10,4,4,1
20263,20263,Santosh Swamy,28,2,1,4,1
20264,20264,Ramesh Gowda,60,9,1,10,1
20265,20265,Vani Poojari,56,2,1,5,2
20266,20266,Suresh,20,9,1,1,1
20267,20267,Harish,50,8,2,5,1
20268,20268,Puneeth Achar,63,7,1,5,1
20269,20269,Yogesh Kumar,62,5,1,3,1
20270,20270,Venkatesh Poojari,23,8,1,10,1
20271,20271,Pallavi Poojari,46,5,1,8,2
20272,20272,Girish Poojari,67,2,3,1,1
20273,20273,Chandrashekar Shetty,58,6,1,2,1
20274,20274,Nagamma Poojari,27,2,1,1,2
20275,20275,Sunitha Patil,31,2,1,2,2
20276,20276,Yogesh Murthy,45,10,1,3,1
20277,20277,Umesh Swamy,44,1,1,1,1
20278,20278,Savitha Gowda,34,7,6,9,2
20279,20279,Basavaraj Murthy,69,3,5,5,1
20280,20280,Venkatesh Achar,61,3,2,3,1
20281,20281,Basavaraj Shetty,30,4,2,4,1
20282,20282,Srinivas Murthy,20,7,2,9,1
20283,20283,Santosh Reddy,38,4,7,4,1
20284,20284,Ramesh Shetty,48,3,1,1,1
20285,20285,Shwetha Gowda,33,7,1,1,2
20286,20286,Mahesh Reddy,44,6,1,1,1
20287,20287,Yogesh Kumar,68,2,1,6,1
20288,20288,Lokesh Murthy,63,4,1,8,1
20289,20289,Chandrashekar Patil,28,8,1,1,1
20290,20290,Harish Achar,55,9,2,1,1
20291,20291,Yogesh Patil,30,8,1,9,1
20292,20292,Vani Achar,56,7,1,5,2
20293,20293,Asha Swamy,42,2,1,7,2
20294,20294,Bhagya Naik,61,5,1,10,2
20295,20295,Kiran Rao,20,2,1,3,1
20296,20296,Basavaraj Reddy,66,4,1,3,1
20297,20297,Suresh,26,5,1,9,1
20298,20298,Puneeth Achar,63,4,4,4,1
20299,20299,Harish Gowda,60,2,1,10,1
20300,20300,Darshan Hegde,33,10,7,4,1
20301,20301,Girish Achar,30,3,1,3,1
20302,20302,Nagaraj,64,7,1,5,1
20303,20303,Pallavi Achar,19,5,3,6,2
20304,20304,Manjunath Swamy,64,3,1,9,1
20305,20305,Sunitha Swamy,64,7,2,4,2
20306,20306,Padma Shetty,25,2,1,8,2
20307,20307,Geetha Gowda,42,4,2,10,2
20308,20308,Shivakumar Poojari,48,1,1,10,1
20309,20309,Shivakumar Gowda,43,2,1,10,1
20310,20310,Santosh,41,6,1,6,1
20311,20311,Kiran Murthy,47,3,1,9,1
20312,20312,Deepa,41,8,1,1,2
20313,20313,Puneeth Hegde,23,2,1,8,1
20314,20314,Shwetha Hegde,35,2,1,9,2
20315,20315,Bhagya Naik,68,2,1,10,2
20316,20316,Nagaraj Rao,31,5,3,6,1
20317,20317,Deepa,18,5,2,5,2
20318,20318,Darshan Poojari,34,5,1,8,1
20319,20319,Rekha Achar,27,9,1,9,2
20320,20320,Manjula Patil,56,3,1,4,2
20321,20321,Deepa Swamy,47,2,1,5,2
20322,20322,Girish Murthy,66,6,2,4,1
20323,20323,Nagaraj Naik,49,1,2,3,1
20324,20324,Mahesh Hegde,28,8,1,10,1
20325,20325,Muniraju Rao,55,3,3,7,1
20326,20326,Venkatesh Rao,31,3,1,9,1
20327,20327,Krishnappa Kumar,39,8,1,1,1
20328,20328,Basavaraj Naik,60,8,1,9,1
20329,20329,Srinivas Reddy,29,4,1,1,1
20330,20330,Krishnappa Achar,61,5,1,5,1
20331,20331,Srinivas Shetty,56,2,3,7,1
20332,20332,Asha Naik,45,8,1,4,2
20333,20333,Raghavendra Gowda,29,5,1,7,1
20334,20334,Anand Poojari,24,2,1,6,1
20335,20335,Vani Murthy,32,4,1,8,2
20336,20336,Nagamma,37,5,1,9,2
20337,20337,Puneeth Murthy,64,7,1,6,1
20338,20338,Geetha Hegde,58,5,1,3,2
20339,20339,Shivakumar Achar,56,6,2,8,1
20340,20340,Manjula Shetty,34,5,3,9,2
20341,20341,Lakshmi Swamy,36,1,1,3,2
20342,20342,Chandrashekar Patil,52,2,2,7,1
20343,20343,Yogesh,36,7,1,2,1
20344,20344,Deepa Achar,68,2,1,5,2
20345,20345,Nagamma Rao,20,6,1,10,2
20346,20346,Geetha,53,5,1,1,2
20347,20347,Yogesh Rao,34,2,1,3,1
20348,20348,Nagamma Rao,28,2,1,9,2
20349,20349,Umesh,19,2,1,3,1
20350,20350,Manjunath Poojari,56,6,1,5,1
20351,20351,Darshan Rao,24,9,3,1,1
20352,20352,Sunitha Swamy,46,9,1,8,2
20353,20353,Geetha Poojari,28,8,2,9,2
20354,20354,Raghavendra,66,7,1,5,1
20355,20355,Nagaraj Naik,54,2,4,9,1
20356,20356,Shivakumar Patil,53,4,1,4,1
20357,20357,Nagamma,31,2,2,8,2
20358,20358,Srinivas Swamy,40,3,1,8,1
20359,20359,Suresh,46,6,1,9,1
20360,20360,Rathnamma Shetty,63,5,1,3,2
20361,20361,Basavaraj Shetty,50,2,1,3,1
20362,20362,Manjunath Achar,57,7,1,9,1
20363,20363,Muniraju Swamy,21,3,2,9,1
20364,20364,Vani Swamy,37,7,2,2,2
20365,20365,Santosh,66,2,1,8,1
20366,20366,Manjula,35,6,1,7,2
20367,20367,Vani Kumar,33,1,1,2,2
20368,20368,Bhagya Kumar,28,8,3,4,2
20369,20369,Sunitha,53,8,1,2,2
20370,20370,Ramesh Naik,43,6,4,1,1
20371,20371,Kiran Naik,52,2,1,3,1
20372,20372,Lokesh,65,3,1,5,1
20373,20373,Rekha Gowda,45,8,4,3,2
20374,20374,Asha Poojari,18,6,1,10,2
20375,20375,Rekha,40,2,1,2,2
20376,20376,Krishnappa Hegde,53,9,2,10,1
20377,20377,Suresh Achar,35,1,1,1,1
20378,20378,Darshan Rao,46,1,1,7,1
20379,20379,Deepa Rao,24,5,1,7,2
20380,20380,Nagamma Murthy,42,2,1,1,2
20381,20381,Nagaraj Shetty,40,8,2,8,1
20382,20382,Savitha,54,2,1,1,2
20383,20383,Girish Reddy,54,5,2,8,1
20384,20384,Ramesh,51,3,2,3,1
20385,20385,Vani Murthy,40,4,1,10,2
20386,20386,Santosh,25,5,1,5,1
20387,20387,Kiran Achar,46,8,2,8,1
20388,20388,Padma Gowda,28,7,2,10,2
20389,20389,Geetha Hegde,56,8,2,4,2
20390,20390,Nagaraj Shetty,47,8,1,5,1
20391,20391,Nagamma Shetty,49,6,2,6,2
20392,20392,Harish Naik,31,10,3,7,1
20393,20393,Santosh Achar,37,2,1,4,1
20394,20394,Asha Poojari,51,8,1,2,2
20395,20395,Nagamma,59,2,6,1,2
20396,20396,Asha Murthy,23,6,1,6,2
20397,20397,Umesh,43,6,2,10,1
20398,20398,Prakash Murthy,41,6,2,8,1
20399,20399,Raghavendra Reddy,39,8,1,9,1
20400,20400,Chandrashekar Swamy,56,2,1,7,1
20401,20401,Puneeth Reddy,37,2,1,1,1
20402,20402,Shobha Gowda,24,1,1,7,2
20403,20403,Kiran,57,8,1,1,1
20404,20404,Vani Shetty,55,8,1,10,2
20405,20405,Deepa Achar,61,1,3,3,2
20406,20406,Sunitha,43,2,1,9,2
20407,20407,Divya,36,4,1,6,2
20408,20408,Lakshmi Swamy,66,6,1,8,2
20409,20409,Harish Poojari,68,8,3,10,1
20410,20410,Srinivas Hegde,28,2,1,4,1
20411,20411,Lokesh Gowda,40,8,2,2,1
20412,20412,Umesh,61,2,1,7,1
20413,20413,Manjula Naik,34,9,1,3,2
20414,20414,Shwetha Poojari,22,6,1,4,2
20415,20415,Prakash Shetty,68,8,2,1,1
20416,20416,Manjula Poojari,38,7,1,2,2
20417,20417,Chandrashekar Rao,34,2,3,8,1
20418,20418,Divya Swamy,64,4,1,1,2
20419,20419,Lakshmi Naik,26,2,1,8,2
20420,20420,Muniraju Kumar,26,7,1,3,1
20421,20421,Puneeth Shetty,59,4,1,9,1
20422,20422,Kiran,62,2,1,6,1
20423,20423,Asha Kumar,30,2,1,4,2
20424,20424,Darshan Reddy,62,6,3,3,1
20425,20425,Girish Patil,31,3,2,4,1
20426,20426,Santosh Murthy,43,6,1,4,1
20427,20427,Basavaraj Shetty,62,2,2,7,1
20428,20428,Shivakumar,65,5,2,4,1
20429,20429,Krishnappa Swamy,21,3,2,1,1
20430,20430,Umesh Patil,35,9,1,9,1
20431,20431,Nagaraj Achar,25,2,1,2,1
20432,20432,Prakash Rao,70,2,2,1,1
20433,20433,Savitha Achar,20,9,2,6,2
20434,20434,Rekha Hegde,31,3,1,4,2
20435,20435,Kavitha Rao,31,4,1,3,2
20436,20436,Rathnamma Hegde,22,4,1,2,2
20437,20437,Suresh,69,8,2,5,1
20438,20438,Lakshmi Kumar,50,2,2,5,2
20439,20439,Muniraju Gowda,57,9,2,10,1
20440,20440,Pallavi Murthy,58,8,1,10,2
20441,20441,Lokesh Naik,20,6,1,6,1
20442,20442,Asha Achar,62,3,1,3,2
20443,20443,Rekha Hegde,31,3,1,10,2
20444,20444,Venkatesh Patil,21,6,1,10,1
20445,20445,Kiran,55,4,3,6,1
20446,20446,Mahesh Rao,59,6,1,9,1
20447,20447,Basavaraj Gowda,54,3,1,8,1
20448,20448,Prakash,65,10,1,1,1
20449,20449,Umesh,20,2,1,3,1
20450,20450,Darshan Swamy,33,1,1,4,1
20451,20451,Divya Gowda,59,4,3,3,2
20452,20452,Santosh,21,2,2,8,1
20453,20453,Lokesh Patil,65,6,2,10,1
20454,20454,Kavitha,66,7,1,2,2
20455,20455,Prakash Swamy,67,2,1,10,1
20456,20456,Santosh Shetty,22,6,1,8,1
20457,20457,Shobha Kumar,44,3,1,3,2
20458,20458,Puneeth Naik,35,6,1,2,1
20459,20459,Umesh,21,2,1,6,1
20460,20460,Puneeth,30,6,3,4,1
20461,20461,Chandrashekar Kumar,43,1,2,7,1
20462,20462,Kavitha Patil,35,2,1,6,2
20463,20463,Lakshmi,44,8,1,7,2
20464,20464,Venkatesh,27,5,2,9,1
20465,20465,Rekha Hegde,65,7,1,5,2
20466,20466,Geetha Reddy,48,6,1,2,2
20467,20467,Basavaraj Swamy,66,4,1,2,1
20468,20468,Lokesh Patil,32,1,7,7,1
20469,20469,Manjula Rao,18,7,1,10,2
20470,20470,Harish Reddy,24,5,3,7,1
20471,20471,Rekha Poojari,59,2,1,10,2
20472,20472,Ramesh Rao,46,2,1,2,1
20473,20473,Venkatesh,50,6,3,8,1
20474,20474,Mahesh Murthy,26,6,1,10,1
20475,20475,Mahesh Reddy,27,3,7,1,1
20476,20476,Umesh Hegde,48,3,1,1,1
20477,20477,Nagaraj Rao,70,2,1,10,1
20478,20478,Santosh Hegde,59,2,1,10,1
20479,20479,Umesh Patil,48,6,2,9,1
20480,20480,Ramesh Patil,56,6,1,5,1
20481,20481,Nagaraj,54,5,3,2,1
20482,20482,Manjunath Murthy,41,2,1,9,1
20483,20483,Pallavi Murthy,54,6,1,5,2
20484,20484,Ramesh,36,4,1,1,1
20485,20485,Bhagya Achar,66,3,1,3,2
20486,20486,Geetha,43,7,1,4,2
20487,20487,Prakash Gowda,55,9,2,5,1
20488,20488,Manjula Poojari,19,7,1,10,2
20489,20489,Manjula Achar,65,6,3,8,2
20490,20490,Suresh Naik,62,6,1,7,1
20491,20491,Sunitha,42,2,1,9,2
20492,20492,Puneeth Rao,67,4,1,1,1
20493,20493,Shivakumar,45,5,3,10,1
20494,20494,Harish Naik,51,7,7,4,1
20495,20495,Harish Naik,42,2,1,6,1
20496,20496,Nagamma,39,7,1,3,2
20497,20497,Deepa Shetty,54,4,1,5,2
20498,20498,Basavaraj Gowda,45,4,1,10,1
20499,20499,Yogesh Gowda,58,5,6,6,1
20500,20500,Basavaraj Hegde,68,8,7,6,1
20501,20501,Mahesh Swamy,56,3,1,6,1
20502,20502,Bhagya Swamy,70,1,3,9,2
20503,20503,Muniraju Swamy,51,1,1,5,1
20504,20504,Yogesh Gowda,30,6,1,7,1
20505,20505,Harish Swamy,30,2,1,7,1
20506,20506,Rekha Kumar,22,3,4,6,2
20507,20507,Divya Poojari,44,7,1,5,2
20508,20508,Mahesh Kumar,33,3,1,6,1
20509,20509,Santosh Gowda,63,8,1,2,1
20510,20510,Ramesh,35,4,1,4,1
20511,20511,Manjunath Patil,32,3,1,3,1
20512,20512,Venkatesh Rao,57,3,1,1,1
20513,20513,Shivakumar Poojari,51,5,1,1,1
20514,20514,Vani Murthy,28,8,1,7,2
20515,20515,Prakash,42,6,1,5,1
20516,20516,Padma,51,2,2,7,2
20517,20517,Santosh Achar,39,6,1,7,1
20518,20518,Harish Murthy,18,4,1,10,1
20519,20519,Santosh Patil,36,7,1,10,1
