AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
27909,24853,Krishnappa,48,1,A1
27910,24854,Shivakumar Patil,32,1,A1
27911,24855,Muniraju Rao,39,1,A1
27912,24856,Darshan Achar,36,1,A1
27913,24857,Umesh Reddy,34,1,A1
27914,24857,Ramesh Patil,35,1,A2
27915,24858,Ramesh,26,1,A1
27916,24859,Suresh Murthy,37,1,A1
27917,24860,Suresh Naik,31,1,A1
27918,24860,Nagaraj,46,1,A2
27919,24862,Lokesh,28,1,A1
27920,24863,Anand,45,1,A1
27921,24865,Muniraju Rao,36,1,A1
27922,24867,Mahesh,38,1,A1
27923,24868,Harish Gowda,38,1,A1
27924,24868,Manjunath Kumar,49,1,A2
27925,24869,Kiran Gowda,20,1,A1
27926,24870,Darshan Reddy,24,1,A1
27927,24871,Manjunath Rao,28,1,A1
27928,24871,Harish Hegde,24,1,A2
27929,24871,Suresh Patil,33,1,A3
27930,24872,Santosh Kumar,26,1,A1
27931,24872,Manjunath Swamy,44,1,A2
27932,24873,Harish,34,1,A1
27933,24874,Basavaraj Rao,39,1,A1
27934,24874,Suresh,47,1,A2
27935,24875,Nagaraj,37,1,A1
27936,24875,Ramesh Hegde,18,1,A2
27937,24877,Basavaraj,36,1,A1
27938,24879,Krishnappa Naik,39,1,A1
27939,24880,Srinivas Achar,50,1,A1
27940,24881,Puneeth,32,1,A1
27941,24882,Manjunath Rao,38,1,A1
27942,24882,Prakash Rao,31,1,A2
27943,24885,Yogesh,35,1,A1
27944,24885,Puneeth Reddy,42,1,A2
27945,24887,Raghavendra Swamy,33,1,A1
27946,24887,Suresh Naik,34,1,A2
27947,24888,Umesh Patil,49,1,A1
27948,24888,Raghavendra Naik,21,1,A2
27949,24888,Anand Achar,35,1,A3
27950,24889,Venkatesh Reddy,33,1,A1
27951,24889,Raghavendra Achar,32,1,A2
27952,24890,Suresh Shetty,26,1,A1
27953,24890,Prakash Murthy,29,1,A2
27954,24893,Nagaraj Swamy,28,1,A1
27955,24893,Anand,20,1,A2
27956,24894,Chandrashekar,33,1,A1
27957,24895,Girish Kumar,42,1,A1
27958,24896,Muniraju Gowda,41,1,A1
27959,24896,Venkatesh Hegde,35,1,A2
27960,24897,Kiran Hegde,44,1,A1
27961,24898,Kiran Naik,36,1,A1
27962,24898,Muniraju,38,1,A2
27963,24898,Ramesh Kumar,35,1,A3
27964,24899,Mahesh Shetty,28,1,A1
27965,24900,Umesh Poojari,48,1,A1
27966,24901,Suresh Shetty,22,1,A1
27967,24901,Venkatesh Kumar,45,1,A2
27968,24903,Ramesh Poojari,23,1,A1
27969,24904,Anand,20,1,A1
27970,24905,Manjunath Gowda,30,1,A1
27971,24906,Umesh Patil,44,1,A1
27972,24907,Venkatesh Achar,37,1,A1
27973,24908,Srinivas Shetty,43,1,A1
27974,24908,Mahesh Poojari,32,1,A2
27975,24908,Yogesh Shetty,46,1,A3
27976,24909,Mahesh,39,1,A1
27977,24910,Srinivas Reddy,35,1,A1
27978,24914,Kiran,25,1,A1
27979,24914,Srinivas Murthy,36,1,A2
27980,24915,Srinivas Rao,24,1,A1
27981,24918,Raghavendra Naik,39,1,A1
27982,24920,Ramesh Achar,29,1,A1
27983,24921,Puneeth Patil,44,1,A1
27984,24921,Manjunath Kumar,28,1,A2
27985,24921,Kiran Gowda,50,1,A3
27986,24922,Anand,36,1,A1
27987,24924,Raghavendra Naik,44,1,A1
27988,24926,Prakash Rao,39,1,A1
27989,24927,Girish Achar,39,1,A1
27990,24928,Harish Naik,50,1,A1
27991,24929,Anand Swamy,31,1,A1
27992,24930,Venkatesh Reddy,19,1,A1
27993,24932,Darshan Poojari,29,1,A1
27994,24934,Srinivas Murthy,26,1,A1
27995,24935,Shivakumar Kumar,45,1,A1
27996,24935,Kiran Achar,21,1,A2
27997,24936,Muniraju Rao,44,1,A1
27998,24936,Chandrashekar Rao,42,1,A2
27999,24936,Manjunath Naik,26,1,A3
28000,24937,Venkatesh Achar,27,1,A1
28001,24937,Manjunath Patil,45,1,A2
28002,24937,Anand Hegde,37,1,A3
28003,24939,Krishnappa,45,1,A1
28004,24940,Kiran Reddy,35,1,A1
28005,24941,Girish Shetty,48,1,A1
28006,24941,Girish Hegde,35,1,A2
28007,24942,Yogesh Kumar,42,1,A1
28008,24944,Basavaraj,30,1,A1
28009,24944,Santosh Murthy,38,1,A2
28010,24944,Chandrashekar Naik,20,1,A3
28011,24945,Suresh Shetty,43,1,A1
28012,24945,Srinivas,36,1,A2
28013,24946,Ramesh Naik,48,1,A1
28014,24949,Prakash Naik,21,1,A1
28015,24949,Girish Gowda,30,1,A2
28016,24949,Venkatesh Achar,45,1,A3
28017,24951,Yogesh,46,1,A1
28018,24952,Nagaraj Poojari,24,1,A1
28019,24952,Nagaraj Gowda,47,1,A2
28020,24952,Nagaraj Naik,26,1,A3
28021,24953,Krishnappa Gowda,42,1,A1
28022,24953,Shivakumar Rao,19,1,A2
28023,24953,Prakash Achar,39,1,A3
28024,24954,Puneeth Kumar,48,1,A1
28025,24954,Yogesh Poojari,20,1,A2
28026,24955,Harish Patil,24,1,A1
28027,24958,Anand,42,1,A1
28028,24958,Anand Swamy,27,1,A2
28029,24958,Manjunath Reddy,23,1,A3
28030,24959,Lokesh,18,1,A1
28031,24959,Muniraju,49,1,A2
28032,24962,Nagaraj Shetty,29,1,A1
28033,24963,Shivakumar,47,1,A1
28034,24963,Suresh Gowda,37,1,A2
28035,24964,Darshan Poojari,32,1,A1
28036,24964,Puneeth Kumar,47,1,A2
28037,24966,Chandrashekar Reddy,39,1,A1
28038,24967,Shivakumar,34,1,A1
28039,24968,Srinivas Poojari,27,1,A1
28040,24969,Darshan Shetty,40,1,A1
28041,24971,Umesh Poojari,48,1,A1
28042,24971,Mahesh Murthy,20,1,A2
28043,24973,Santosh Swamy,41,1,A1
28044,24974,Muniraju Rao,18,1,A1
28045,24975,Krishnappa Reddy,38,1,A1
28046,24975,Muniraju,48,1,A2
28047,24976,Nagaraj Gowda,22,1,A1
28048,24977,Basavaraj Patil,38,1,A1
28049,24977,Krishnappa Swamy,41,1,A2
28050,24978,Santosh,38,1,A1
28051,24980,Harish Shetty,45,1,A1
28052,24980,Muniraju Gowda,38,1,A2
28053,24982,Chandrashekar Hegde,29,1,A1
28054,24984,Girish Gowda,32,1,A1
28055,24986,Darshan Rao,26,1,A1
28056,24987,Chandrashekar Murthy,36,1,A1
28057,24987,Yogesh Shetty,49,1,A2
28058,24987,Santosh Kumar,40,1,A3
28059,24988,Muniraju Reddy,44,1,A1
28060,24989,Mahesh Gowda,39,1,A1
28061,24990,Basavaraj Rao,44,1,A1
28062,24993,Krishnappa Rao,42,1,A1
28063,24994,Venkatesh Reddy,36,1,A1
28064,24994,Manjunath,18,1,A2
28065,24994,Shivakumar Patil,29,1,A3
28066,24997,Umesh,25,1,A1
28067,24998,Manjunath Rao,48,1,A1
28068,24998,Anand Swamy,35,1,A2
28069,24998,Lokesh Patil,48,1,A3
28070,24999,Girish Shetty,25,1,A1
28071,24999,Prakash Gowda,35,1,A2
28072,25000,Darshan Shetty,26,1,A1
28073,25000,Srinivas Poojari,42,1,A2
28074,25002,Puneeth Reddy,29,1,A1
28075,25003,Shivakumar Kumar,18,1,A1
28076,25004,Prakash Rao,45,1,A1
28077,25004,Prakash Shetty,35,1,A2
28078,25005,Puneeth Kumar,31,1,A1
28079,25006,Kiran Kumar,20,1,A1
28080,25007,Yogesh Reddy,39,1,A1
28081,25008,Anand Patil,44,1,A1
28082,25008,Yogesh,26,1,A2
28083,25010,Santosh Rao,41,1,A1
28084,25010,Yogesh Poojari,30,1,A2
28085,25011,Anand Achar,36,1,A1
28086,25012,Nagaraj Murthy,47,1,A1
28087,25013,Krishnappa Achar,33,1,A1
28088,25016,Srinivas,47,1,A1
28089,25016,Manjunath,30,1,A2
28090,25016,Chandrashekar Poojari,45,1,A3
28091,25019,Umesh,49,1,A1
28092,25019,Manjunath Shetty,41,1,A2
28093,25020,Srinivas Swamy,39,1,A1
28094,25021,Chandrashekar Patil,48,1,A1
28095,25023,Santosh Poojari,25,1,A1
28096,25026,Kiran Achar,28,1,A1
28097,25026,Basavaraj Rao,40,1,A2
28098,25027,Manjunath Murthy,26,1,A1
28099,25027,Suresh Naik,30,1,A2
28100,25028,Mahesh Gowda,38,1,A1
28101,25030,Ramesh Reddy,43,1,A1
28102,25030,Venkatesh Reddy,40,1,A2
28103,25031,Raghavendra,35,1,A1
28104,25031,Chandrashekar Poojari,45,1,A2
28105,25032,Ramesh,35,1,A1
28106,25032,Manjunath Shetty,30,1,A2
28107,25033,Umesh,32,1,A1
28108,25033,Nagaraj Naik,42,1,A2
28109,25034,Nagaraj Naik,44,1,A1
28110,25034,Shivakumar Shetty,42,1,A2
28111,25034,Suresh Patil,45,1,A3
28112,25036,Manjunath Swamy,49,1,A1
28113,25037,Umesh,26,1,A1
28114,25037,Santosh,47,1,A2
28115,25037,Umesh Naik,28,1,A3
28116,25038,Suresh Poojari,46,1,A1
28117,25039,Shivakumar Kumar,18,1,A1
28118,25039,Yogesh Gowda,25,1,A2
28119,25039,Krishnappa Swamy,22,1,A3
28120,25040,Girish Reddy,31,1,A1
28121,25041,Umesh Naik,27,1,A1
28122,25042,Shivakumar Naik,29,1,A1
28123,25047,Darshan Achar,28,1,A1
28124,25048,Girish Rao,23,1,A1
28125,25049,Harish Rao,45,1,A1
28126,25049,Chandrashekar Rao,29,1,A2
28127,25050,Puneeth,47,1,A1
28128,25050,Ramesh Patil,43,1,A2
28129,25051,Mahesh Poojari,48,1,A1
28130,25051,Muniraju Shetty,40,1,A2
28131,25052,Shivakumar Murthy,47,1,A1
28132,25053,Venkatesh,26,1,A1
28133,25053,Anand Rao,19,1,A2
28134,25053,Muniraju,26,1,A3
28135,25054,Harish Naik,21,1,A1
28136,25055,Nagaraj Rao,48,1,A1
28137,25055,Raghavendra,22,1,A2
28138,25055,Srinivas Poojari,38,1,A3
28139,25056,Lokesh Kumar,21,1,A1
28140,25056,Kiran,22,1,A2
28141,25057,Santosh Hegde,28,1,A1
28142,25058,Kiran Poojari,34,1,A1
28143,25058,Kiran Shetty,29,1,A2
28144,25059,Mahesh Kumar,32,1,A1
28145,25060,Anand Gowda,43,1,A1
28146,25060,Krishnappa Swamy,42,1,A2
28147,25061,Puneeth,22,1,A1
28148,25061,Krishnappa Shetty,26,1,A2
28149,25061,Srinivas Kumar,45,1,A3
28150,25062,Krishnappa Hegde,44,1,A1
28151,25063,Srinivas Patil,36,1,A1
28152,25063,Manjunath Swamy,20,1,A2
28153,25064,Basavaraj Rao,47,1,A1
28154,25065,Suresh Hegde,39,1,A1
28155,25065,Manjunath Reddy,47,1,A2
28156,25067,Chandrashekar Poojari,20,1,A1
28157,25067,Basavaraj,25,1,A2
28158,25068,Lokesh,46,1,A1
28159,25068,Harish Poojari,35,1,A2
28160,25069,Chandrashekar Hegde,20,1,A1
28161,25069,Darshan Kumar,48,1,A2
28162,25071,Harish Poojari,25,1,A1
28163,25073,Muniraju Murthy,32,1,A1
28164,25075,Santosh Gowda,45,1,A1
28165,25076,Girish Poojari,36,1,A1
28166,25077,Krishnappa Hegde,36,1,A1
28167,25079,Shivakumar Rao,18,1,A1
28168,25080,Prakash Hegde,24,1,A1
28169,25081,Kiran Shetty,36,1,A1
28170,25081,Anand,50,1,A2
28171,25082,Umesh Hegde,42,1,A1
28172,25083,Yogesh Murthy,50,1,A1
28173,25083,Prakash Patil,40,1,A2
28174,25083,Yogesh Reddy,24,1,A3
28175,25085,Darshan,47,1,A1
28176,25085,Umesh,20,1,A2
28177,25086,Suresh,29,1,A1
28178,25087,Anand Kumar,25,1,A1
28179,25087,Krishnappa Poojari,40,1,A2
28180,25087,Darshan Hegde,50,1,A3
28181,25089,Raghavendra,24,1,A1
28182,25090,Umesh Swamy,40,1,A1
28183,25091,Nagaraj Patil,19,1,A1
28184,25092,Raghavendra,32,1,A1
28185,25092,Srinivas,24,1,A2
28186,25093,Prakash Murthy,22,1,A1
28187,25094,Girish,23,1,A1
28188,25096,Lokesh Shetty,47,1,A1
28189,25096,Shivakumar Poojari,36,1,A2
28190,25097,Umesh Shetty,40,1,A1
28191,25098,Santosh Swamy,41,1,A1
28192,25098,Muniraju Naik,22,1,A2
28193,25098,Basavaraj Swamy,20,1,A3
28194,25100,Harish Swamy,28,1,A1
28195,25100,Basavaraj Achar,26,1,A2
28196,25101,Kiran Gowda,40,1,A1
28197,25103,Girish Reddy,24,1,A1
28198,25103,Darshan Shetty,25,1,A2
28199,25103,Ramesh Patil,25,1,A3
28200,25104,Santosh Kumar,46,1,A1
28201,25104,Harish Shetty,33,1,A2
28202,25106,Suresh Gowda,34,1,A1
28203,25106,Muniraju Hegde,43,1,A2
28204,25108,Puneeth Patil,40,1,A1
28205,25108,Harish Reddy,36,1,A2
28206,25109,Venkatesh Gowda,37,1,A1
28207,25109,Anand,43,1,A2
28208,25110,Umesh Achar,20,1,A1
28209,25110,Chandrashekar Reddy,21,1,A2
28210,25111,Krishnappa Gowda,30,1,A1
28211,25112,Kiran Kumar,33,1,A1
28212,25113,Lokesh Naik,42,1,A1
28213,25114,Mahesh Murthy,31,1,A1
28214,25115,Yogesh Naik,47,1,A1
28215,25115,Srinivas Shetty,26,1,A2
28216,25115,Girish Poojari,44,1,A3
28217,25116,Kiran Murthy,41,1,A1
28218,25116,Basavaraj Gowda,50,1,A2
28219,25118,Shivakumar,32,1,A1
28220,25118,Girish,30,1,A2
28221,25118,Mahesh Shetty,22,1,A3
28222,25119,Kiran Shetty,38,1,A1
28223,25120,Manjunath,47,1,A1
28224,25120,Chandrashekar,37,1,A2
28225,25120,Mahesh Gowda,50,1,A3
28226,25121,Ramesh,31,1,A1
28227,25121,Chandrashekar Poojari,30,1,A2
28228,25123,Srinivas Naik,35,1,A1
28229,25123,Darshan Rao,24,1,A2
28230,25124,Muniraju,44,1,A1
28231,25124,Suresh Murthy,46,1,A2
28232,25126,Manjunath Rao,18,1,A1
28233,25127,Harish Murthy,33,1,A1
28234,25129,Lokesh Murthy,38,1,A1
28235,25129,Anand Patil,32,1,A2
28236,25131,Anand Gowda,32,1,A1
28237,25132,Shivakumar Reddy,20,1,A1
28238,25133,Suresh,26,1,A1
28239,25133,Ramesh Gowda,24,1,A2
28240,25136,Shivakumar Shetty,42,1,A1
28241,25137,Chandrashekar Swamy,26,1,A1
28242,25137,Muniraju Rao,40,1,A2
28243,25138,Srinivas,49,1,A1
28244,25138,Krishnappa,27,1,A2
28245,25138,Umesh Naik,33,1,A3
28246,25139,Krishnappa Patil,48,1,A1
28247,25140,Harish,41,1,A1
28248,25141,Muniraju Hegde,21,1,A1
28249,25141,Krishnappa Achar,24,1,A2
28250,25143,Kiran Rao,23,1,A1
28251,25145,Krishnappa Murthy,24,1,A1
28252,25146,Puneeth,24,1,A1
28253,25149,Muniraju Rao,19,1,A1
28254,25150,Santosh,41,1,A1
28255,25153,Raghavendra Rao,23,1,A1
28256,25154,Suresh Hegde,25,1,A1
28257,25154,Muniraju,42,1,A2
28258,25155,Manjunath,33,1,A1
28259,25156,Shivakumar Hegde,34,1,A1
28260,25156,Suresh Shetty,38,1,A2
28261,25158,Darshan Murthy,33,1,A1
28262,25159,Muniraju Shetty,50,1,A1
28263,25160,Raghavendra Poojari,39,1,A1
28264,25160,Anand Swamy,28,1,A2
28265,25161,Yogesh Murthy,31,1,A1
28266,25162,Nagaraj Patil,25,1,A1
28267,25162,Umesh Patil,45,1,A2
28268,25163,Venkatesh Patil,40,1,A1
28269,25164,Nagaraj,32,1,A1
28270,25165,Muniraju Murthy,24,1,A1
28271,25167,Basavaraj Achar,48,1,A1
28272,25169,Prakash Hegde,46,1,A1
28273,25172,Shivakumar Poojari,46,1,A1
28274,25173,Venkatesh Poojari,37,1,A1
28275,25173,Anand Achar,32,1,A2
28276,25174,Venkatesh Gowda,34,1,A1
28277,25175,Prakash,23,1,A1
28278,25175,Chandrashekar Gowda,21,1,A2
28279,25176,Ramesh Patil,31,1,A1
28280,25176,Suresh,35,1,A2
28281,25176,Mahesh Swamy,47,1,A3
28282,25177,Shivakumar Naik,43,1,A1
28283,25177,Raghavendra Shetty,39,1,A2
28284,25178,Chandrashekar Hegde,20,1,A1
28285,25179,Kiran Murthy,35,1,A1
28286,25180,Ramesh Hegde,39,1,A1
28287,25180,Kiran Swamy,41,1,A2
28288,25182,Chandrashekar Kumar,40,1,A1
28289,25184,Krishnappa Rao,21,1,A1
28290,25184,Anand Poojari,43,1,A2
28291,25185,Krishnappa Shetty,28,1,A1
28292,25185,Umesh Kumar,40,1,A2
28293,25186,Venkatesh Achar,33,1,A1
28294,25187,Suresh,31,1,A1
28295,25187,Yogesh Shetty,33,1,A2
28296,25188,Darshan Kumar,50,1,A1
28297,25189,Darshan Hegde,46,1,A1
28298,25189,Santosh,22,1,A2
28299,25190,Yogesh,35,1,A1
28300,25190,Kiran Kumar,46,1,A2
28301,25191,Venkatesh Murthy,44,1,A1
28302,25192,Chandrashekar Naik,34,1,A1
28303,25192,Yogesh Patil,50,1,A2
28304,25192,Basavaraj Naik,40,1,A3
28305,25193,Santosh Shetty,38,1,A1
28306,25193,Chandrashekar Gowda,18,1,A2
28307,25194,Muniraju Patil,32,1,A1
28308,25194,Srinivas,46,1,A2
28309,25196,Krishnappa Swamy,48,1,A1
28310,25199,Nagaraj Naik,38,1,A1
28311,25202,Umesh Patil,27,1,A1
28312,25203,Mahesh Rao,25,1,A1
28313,25205,Krishnappa Kumar,20,1,A1
28314,25206,Anand Naik,45,1,A1
28315,25206,Darshan Naik,36,1,A2
28316,25207,Basavaraj Patil,25,1,A1
28317,25207,Anand Hegde,27,1,A2
28318,25208,Darshan Kumar,46,1,A1
28319,25210,Chandrashekar,19,1,A1
28320,25211,Basavaraj,22,1,A1
28321,25212,Yogesh,50,1,A1
28322,25212,Basavaraj Reddy,26,1,A2
28323,25213,Muniraju,23,1,A1
28324,25213,Raghavendra Rao,29,1,A2
28325,25213,Lokesh Shetty,39,1,A3
28326,25215,Puneeth Naik,36,1,A1
28327,25215,Girish,28,1,A2
28328,25216,Yogesh Reddy,24,1,A1
28329,25217,Raghavendra Murthy,48,1,A1
28330,25219,Umesh,33,1,A1
28331,25219,Yogesh,47,1,A2
28332,25220,Santosh Kumar,31,1,A1
28333,25222,Basavaraj Gowda,20,1,A1
28334,25223,Lokesh,32,1,A1
28335,25225,Harish,45,1,A1
28336,25228,Lokesh Reddy,21,1,A1
28337,25229,Lokesh Kumar,49,1,A1
28338,25230,Nagaraj Swamy,30,1,A1
28339,25231,Chandrashekar Rao,39,1,A1
28340,25232,Chandrashekar Gowda,25,1,A1
28341,25233,Krishnappa Murthy,36,1,A1
28342,25235,Umesh,47,1,A1
28343,25235,Suresh Murthy,44,1,A2
28344,25237,Lokesh Achar,34,1,A1
28345,25237,Lokesh Reddy,32,1,A2
28346,25238,Santosh Shetty,33,1,A1
28347,25238,Muniraju Hegde,49,1,A2
28348,25239,Venkatesh Rao,50,1,A1
28349,25239,Manjunath,34,1,A2
28350,25240,Ramesh Hegde,41,1,A1
28351,25241,Muniraju Rao,35,1,A1
28352,25242,Basavaraj Patil,26,1,A1
28353,25243,Nagaraj Patil,25,1,A1
28354,25244,Harish Murthy,38,1,A1
28355,25247,Puneeth Gowda,26,1,A1
28356,25247,Darshan Hegde,24,1,A2
28357,25248,Chandrashekar Achar,29,1,A1
28358,25248,Chandrashekar Swamy,32,1,A2
28359,25250,Venkatesh,32,1,A1
28360,25250,Srinivas Patil,45,1,A2
28361,25251,Anand,31,1,A1
28362,25251,Chandrashekar Naik,46,1,A2
28363,25253,Srinivas Achar,25,1,A1
28364,25253,Umesh Murthy,48,1,A2
28365,25254,Manjunath Gowda,41,1,A1
28366,25255,Santosh Swamy,42,1,A1
28367,25256,Lokesh Gowda,20,1,A1
28368,25258,Basavaraj Hegde,35,1,A1
28369,25259,Prakash,39,1,A1
28370,25259,Krishnappa Swamy,37,1,A2
28371,25261,Chandrashekar Patil,48,1,A1
28372,25263,Suresh Gowda,22,1,A1
28373,25264,Darshan Swamy,44,1,A1
28374,25264,Manjunath Rao,50,1,A2
28375,25265,Ramesh Naik,26,1,A1
28376,25266,Mahesh Naik,45,1,A1
28377,25267,Santosh,24,1,A1
28378,25267,Krishnappa Murthy,38,1,A2
28379,25268,Puneeth Achar,27,1,A1
28380,25269,Anand Achar,50,1,A1
28381,25270,Yogesh Naik,20,1,A1
28382,25270,Umesh Reddy,25,1,A2
28383,25270,Prakash,26,1,A3
28384,25273,Girish Kumar,45,1,A1
28385,25274,Raghavendra Poojari,41,1,A1
28386,25276,Manjunath Patil,32,1,A1
28387,25279,Mahesh Achar,19,1,A1
28388,25280,Puneeth,35,1,A1
28389,25281,Harish,49,1,A1
28390,25281,Manjunath,40,1,A2
28391,25282,Raghavendra,28,1,A1
28392,25282,Raghavendra Shetty,41,1,A2
28393,25284,Ramesh Hegde,38,1,A1
28394,25285,Anand Reddy,21,1,A1
28395,25286,Srinivas Kumar,21,1,A1
28396,25286,Yogesh Gowda,22,1,A2
28397,25286,Umesh Naik,30,1,A3
28398,25287,Ramesh Patil,31,1,A1
28399,25287,Santosh Shetty,20,1,A2
28400,25288,Anand Hegde,27,1,A1
28401,25289,Suresh Naik,20,1,A1
28402,25289,Krishnappa Achar,24,1,A2
28403,25289,Srinivas Achar,35,1,A3
28404,25291,Raghavendra Hegde,46,1,A1
28405,25292,Prakash Murthy,46,1,A1
28406,25292,Umesh,37,1,A2
28407,25292,Puneeth Rao,19,1,A3
28408,25293,Girish Shetty,46,1,A1
28409,25294,Lokesh Naik,33,1,A1
28410,25296,Yogesh,42,1,A1
28411,25296,Umesh Kumar,19,1,A2
28412,25297,Srinivas,30,1,A1
28413,25297,Umesh Shetty,36,1,A2
28414,25298,Umesh,22,1,A1
28415,25299,Mahesh Hegde,26,1,A1
28416,25299,Lokesh,44,1,A2
28417,25301,Lokesh Rao,40,1,A1
28418,25303,Santosh Naik,27,1,A1
28419,25304,Girish Kumar,18,1,A1
28420,25305,Umesh Murthy,36,1,A1
28421,25306,Girish Swamy,21,1,A1
28422,25308,Kiran Poojari,42,1,A1
28423,25309,Ramesh Reddy,38,1,A1
28424,25310,Prakash Shetty,26,1,A1
28425,25310,Shivakumar Naik,42,1,A2
28426,25311,Venkatesh Patil,37,1,A1
28427,25311,Santosh Hegde,28,1,A2
28428,25311,Basavaraj,30,1,A3
28429,25312,Krishnappa Patil,31,1,A1
28430,25313,Nagaraj Naik,28,1,A1
28431,25313,Raghavendra Shetty,43,1,A2
28432,25315,Lokesh Patil,26,1,A1
28433,25316,Shivakumar Swamy,41,1,A1
28434,25316,Anand Naik,42,1,A2
28435,25317,Mahesh Patil,43,1,A1
28436,25317,Prakash Reddy,41,1,A2
28437,25318,Puneeth Murthy,30,1,A1
28438,25319,Harish Rao,46,1,A1
28439,25320,Mahesh,24,1,A1
28440,25320,Venkatesh Reddy,23,1,A2
28441,25321,Suresh Swamy,35,1,A1
28442,25321,Shivakumar Naik,20,1,A2
28443,25323,Girish Patil,38,1,A1
28444,25325,Harish Gowda,47,1,A1
28445,25326,Yogesh Poojari,26,1,A1
28446,25326,Manjunath Rao,31,1,A2
28447,25328,Lokesh Achar,49,1,A1
28448,25330,Darshan Gowda,27,1,A1
28449,25331,Nagaraj,20,1,A1
28450,25332,Ramesh Kumar,35,1,A1
28451,25333,Raghavendra Gowda,49,1,A1
28452,25334,Prakash Swamy,26,1,A1
28453,25335,Mahesh Reddy,27,1,A1
28454,25335,Santosh Shetty,40,1,A2
28455,25336,Prakash Naik,34,1,A1
28456,25338,Prakash Naik,30,1,A1
28457,25338,Kiran Murthy,18,1,A2
28458,25341,Anand Gowda,22,1,A1
28459,25342,Umesh Shetty,35,1,A1
28460,25343,Puneeth Kumar,26,1,A1
28461,25346,Santosh Kumar,37,1,A1
28462,25346,Lokesh Achar,24,1,A2
28463,25346,Basavaraj Achar,35,1,A3
28464,25347,Raghavendra Rao,25,1,A1
28465,25347,Mahesh Gowda,37,1,A2
28466,25348,Prakash Reddy,23,1,A1
28467,25350,Mahesh Poojari,45,1,A1
28468,25351,Raghavendra Rao,24,1,A1
28469,25351,Puneeth Kumar,49,1,A2
28470,25352,Chandrashekar Reddy,36,1,A1
28471,25353,Umesh Rao,28,1,A1
28472,25354,Kiran,22,1,A1
28473,25354,Krishnappa,43,1,A2
28474,25355,Kiran Naik,32,1,A1
28475,25356,Basavaraj Murthy,34,1,A1
28476,25357,Yogesh Rao,21,1,A1
28477,25359,Yogesh Reddy,45,1,A1
28478,25359,Raghavendra,31,1,A2
28479,25360,Anand Achar,44,1,A1
28480,25360,Lokesh Naik,19,1,A2
28481,25361,Lokesh,26,1,A1
28482,25362,Venkatesh Naik,23,1,A1
28483,25362,Muniraju Swamy,48,1,A2
28484,25363,Shivakumar Rao,32,1,A1
28485,25364,Basavaraj Poojari,20,1,A1
28486,25365,Srinivas Kumar,36,1,A1
28487,25365,Venkatesh Gowda,21,1,A2
28488,25367,Srinivas Poojari,25,1,A1
28489,25368,Girish,45,1,A1
28490,25369,Suresh Naik,50,1,A1
28491,25369,Prakash Rao,36,1,A2
28492,25370,Nagaraj,26,1,A1
28493,25372,Manjunath Poojari,31,1,A1
28494,25372,Prakash Gowda,19,1,A2
28495,25373,Yogesh Rao,29,1,A1
28496,25373,Anand Achar,50,1,A2
28497,25373,Shivakumar Shetty,47,1,A3
28498,25374,Raghavendra,43,1,A1
28499,25376,Shivakumar Gowda,47,1,A1
28500,25377,Puneeth Hegde,50,1,A1
28501,25378,Harish Patil,38,1,A1
28502,25378,Ramesh,48,1,A2
28503,25379,Muniraju Naik,50,1,A1
28504,25379,Puneeth,30,1,A2
28505,25381,Basavaraj Hegde,27,1,A1
28506,25383,Umesh,48,1,A1
28507,25383,Kiran Shetty,36,1,A2
28508,25385,Chandrashekar Shetty,50,1,A1
28509,25385,Raghavendra Gowda,19,1,A2
28510,25386,Harish Murthy,44,1,A1
28511,25388,Manjunath Shetty,23,1,A1
28512,25388,Krishnappa,43,1,A2
28513,25389,Mahesh Poojari,23,1,A1
28514,25390,Ramesh Swamy,44,1,A1
28515,25392,Darshan Swamy,46,1,A1
28516,25392,Kiran,35,1,A2
28517,25392,Basavaraj Murthy,40,1,A3
28518,25393,Chandrashekar,20,1,A1
28519,25395,Umesh Kumar,30,1,A1
28520,25396,Harish Murthy,36,1,A1
28521,25397,Raghavendra Swamy,38,1,A1
28522,25398,Santosh Naik,24,1,A1
28523,25399,Muniraju Reddy,30,1,A1
28524,25400,Venkatesh Hegde,45,1,A1
28525,25401,Yogesh Naik,41,1,A1
28526,25403,Chandrashekar,44,1,A1
28527,25404,Kiran Naik,25,1,A1
28528,25406,Anand Poojari,35,1,A1
28529,25406,Chandrashekar Patil,25,1,A2
28530,25408,Mahesh,42,1,A1
28531,25409,Basavaraj Murthy,28,1,A1
28532,25410,Chandrashekar Swamy,25,1,A1
28533,25410,Nagaraj Achar,19,1,A2
28534,25411,Suresh Reddy,49,1,A1
28535,25412,Yogesh Gowda,40,1,A1
28536,25412,Anand,21,1,A2
28537,25416,Lokesh,35,1,A1
28538,25417,Suresh Achar,37,1,A1
28539,25417,Muniraju Shetty,29,1,A2
28540,25418,Puneeth,39,1,A1
28541,25418,Mahesh Murthy,19,1,A2
28542,25419,Raghavendra Swamy,30,1,A1
28543,25419,Nagaraj Swamy,25,1,A2
28544,25422,Shivakumar,19,1,A1
28545,25423,Girish,37,1,A1
28546,25423,Santosh Kumar,46,1,A2
28547,25424,Harish Hegde,37,1,A1
28548,25428,Anand,45,1,A1
28549,25429,Muniraju Patil,49,1,A1
