ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
1212,1212,Ramesh Kumar,60,1,1,2,1
1213,1213,Suresh,70,7,3,10,1
1214,1214,Umesh Rao,63,1,1,3,1
1215,1215,Chandrashekar Swamy,57,6,7,4,1
1216,1216,Padma Poojari,62,2,1,5,2
1217,1217,Geetha Shetty,24,8,1,9,2
1218,1218,Chandrashekar,20,7,5,2,1
1219,1219,Shivakumar Swamy,42,1,1,4,1
1220,1220,Raghavendra Hegde,25,5,3,9,1
1221,1221,Srinivas Gowda,31,6,7,3,1
1222,1222,Suresh Poojari,40,1,1,4,1
1223,1223,Yogesh Rao,26,4,1,10,1
1224,1224,Santosh Swamy,31,2,1,3,1
1225,1225,Nagamma Reddy,56,4,1,5,2
1226,1226,Yogesh Shetty,31,2,1,4,1
1227,1227,Kiran Rao,47,5,1,8,1
1228,1228,Rekha Kumar,56,5,2,1,2
1229,1229,Santosh Murthy,27,4,2,9,1
1230,1230,Yogesh Shetty,32,8,1,6,1
1231,1231,Anand Murthy,36,2,1,7,1
1232,1232,Anand Reddy,66,10,2,8,1
1233,1233,Vani Naik,26,2,1,8,2
1234,1234,Mahesh Murthy,45,4,1,8,1
1235,1235,Basavaraj,23,4,2,7,1
1236,1236,Pallavi Shetty,37,6,3,5,2
1237,1237,Muniraju,24,4,2,9,1
1238,1238,Shwetha Murthy,62,2,1,10,2
1239,1239,Muniraju Rao,24,6,1,7,1
1240,1240,Shobha Naik,40,8,1,9,2
1241,1241,Krishnappa,60,5,2,2,1
1242,1242,Muniraju Naik,42,9,1,8,1
1243,1243,Mahesh Rao,70,5,1,9,1
1244,1244,Deepa,66,2,1,3,2
1245,1245,Darshan Achar,41,2,2,4,1
1246,1246,Ramesh Hegde,30,4,1,4,1
1247,1247,Girish,37,4,2,10,1
1248,1248,Umesh,30,6,1,2,1
1249,1249,Manjunath Rao,22,6,1,9,1
1250,1250,Kavitha Kumar,41,3,1,10,2
1251,1251,Harish Naik,36,6,1,9,1
1252,1252,Venkatesh Rao,37,4,1,5,1
1253,1253,Manjunath Swamy,23,2,1,2,1
1254,1254,Basavaraj Rao,66,8,1,5,1
1255,1255,Manjula Shetty,40,9,1,9,2
1256,1256,Kiran Hegde,56,6,1,4,1
1257,1257,Asha Achar,49,1,1,6,2
1258,1258,Savitha Poojari,54,5,1,7,2
1259,1259,Nagaraj Shetty,65,4,2,1,1
1260,1260,Krishnappa Swamy,61,5,1,8,1
1261,1261,Rathnamma,32,2,1,6,2
1262,1262,Basavaraj Shetty,43,7,7,8,1
1263,1263,Divya Shetty,53,5,3,1,2
1264,1264,Santosh Poojari,67,2,1,6,1
1265,1265,Basavaraj Rao,20,2,5,8,1
1266,1266,Sunitha Rao,36,2,1,7,2
1267,1267,Girish Kumar,61,6,1,10,1
1268,1268,Shobha Achar,33,2,2,2,2
1269,1269,Srinivas Gowda,46,6,1,2,1
1270,1270,Chandrashekar Achar,42,2,1,1,1
1271,1271,Nagaraj,37,4,3,2,1
1272,1272,Umesh Murthy,37,5,1,1,1
1273,1273,Umesh Rao,67,6,1,6,1
1274,1274,Kavitha,48,6,2,9,2
1275,1275,Divya Reddy,50,2,3,10,2
1276,1276,Lakshmi,35,6,7,1,2
1277,1277,Krishnappa Reddy,28,3,1,6,1
1278,1278,Kavitha Patil,26,6,2,6,2
1279,1279,Pallavi,18,6,1,3,2
1280,1280,Suresh Naik,29,8,1,9,1
1281,1281,Lakshmi Achar,55,6,1,5,2
1282,1282,Manjula,55,3,1,8,2
1283,1283,Geetha Achar,27,6,1,10,2
1284,1284,Mahesh,54,8,1,9,1
1285,1285,Padma Naik,30,2,1,3,2
1286,1286,Vani Kumar,64,6,1,10,2
1287,1287,Prakash,41,8,1,8,1
1288,1288,Asha Rao,54,4,1,6,2
1289,1289,Suresh,48,4,1,4,1
1290,1290,Yogesh,34,9,2,1,1
1291,1291,Puneeth Shetty,25,3,2,10,1
1292,1292,Nagaraj,62,2,1,2,1
1293,1293,Lokesh Hegde,42,3,3,10,1
1294,1294,Mahesh Shetty,21,6,2,2,1
1295,1295,Chandrashekar Poojari,52,8,1,7,1
1296,1296,Srinivas,37,5,1,7,1
1297,1297,Deepa Swamy,60,2,4,8,2
1298,1298,Manjunath Rao,44,2,5,6,1
1299,1299,Venkatesh Gowda,40,8,1,9,1
1300,1300,Umesh Shetty,41,6,1,10,1
1301,1301,Raghavendra Hegde,38,10,1,7,1
1302,1302,Savitha Hegde,29,6,2,7,2
1303,1303,Kiran Poojari,66,4,1,1,1
1304,1304,Asha Patil,67,6,1,2,2
1305,1305,Harish Rao,49,5,1,4,1
1306,1306,Anand Reddy,38,6,1,2,1
1307,1307,Umesh Achar,58,2,3,8,1
1308,1308,Divya,63,8,1,5,2
1309,1309,Yogesh Hegde,30,1,1,3,1
1310,1310,Chandrashekar Murthy,24,7,1,3,1
1311,1311,Shobha Shetty,64,1,3,1,2
1312,1312,Rekha Patil,65,8,1,1,2
1313,1313,Kiran,37,2,1,10,1
1314,1314,Ramesh Naik,66,4,1,4,1
1315,1315,Divya Reddy,42,5,3,5,2
1316,1316,Rekha Patil,67,9,6,3,2
1317,1317,Rathnamma,28,6,1,8,2
1318,1318,Sunitha Shetty,48,9,1,5,2
1319,1319,Divya Patil,51,8,1,1,2
1320,1320,Puneeth Reddy,52,2,2,2,1
1321,1321,Chandrashekar Hegde,23,8,1,6,1
1322,1322,Shobha Swamy,18,4,1,3,2
1323,1323,Kiran Swamy,60,7,1,1,1
1324,1324,Srinivas,34,2,1,2,1
1325,1325,Umesh Poojari,58,1,1,2,1
1326,1326,Manjula Murthy,70,3,1,8,2
1327,1327,Kavitha Achar,33,6,1,5,2
1328,1328,Krishnappa Achar,66,3,2,6,1
1329,1329,Prakash Patil,65,3,1,4,1
1330,1330,Raghavendra Hegde,40,6,7,2,1
1331,1331,Nagaraj Poojari,52,6,1,8,1
1332,1332,Pallavi Kumar,70,2,1,1,2
1333,1333,Ramesh Gowda,37,5,1,8,1
1334,1334,Ramesh Naik,51,1,1,6,1
1335,1335,Lokesh Patil,42,5,1,6,1
1336,1336,Basavaraj Reddy,29,2,1,4,1
1337,1337,Shwetha,50,8,7,2,2
1338,1338,Chandrashekar Patil,26,6,3,2,1
1339,1339,Lokesh Hegde,57,8,1,3,1
1340,1340,Asha,36,4,1,9,2
1341,1341,Nagamma Swamy,51,2,1,1,2
1342,1342,Krishnappa Patil,24,1,1,5,1
1343,1343,Lakshmi Naik,32,5,1,2,2
1344,1344,Srinivas Murthy,44,2,1,7,1
1345,1345,Geetha Hegde,34,7,1,3,2
1346,1346,Basavaraj Rao,41,4,2,4,1
1347,1347,Venkatesh Hegde,61,2,1,5,1
1348,1348,Sunitha Kumar,66,6,4,2,2
1349,1349,Basavaraj Hegde,46,6,1,2,1
1350,1350,Yogesh Poojari,28,2,1,9,1
1351,1351,Girish Rao,63,9,1,2,1
1352,1352,Umesh Poojari,39,5,2,8,1
1353,1353,Anand Kumar,38,5,1,8,1
1354,1354,Santosh,46,8,1,4,1
1355,1355,Divya,27,7,1,2,2
1356,1356,Darshan Achar,36,6,1,10,1
1357,1357,Harish Rao,26,2,2,2,1
1358,1358,Girish,28,4,1,5,1
1359,1359,Umesh Poojari,28,8,1,2,1
1360,1360,Srinivas Naik,38,5,1,3,1
1361,1361,Nagamma Swamy,38,4,1,7,2
1362,1362,Anand Hegde,60,1,1,3,1
1363,1363,Lokesh,46,7,2,7,1
1364,1364,Nagaraj Patil,63,3,1,9,1
1365,1365,Yogesh Achar,29,5,1,10,1
1366,1366,Ramesh Naik,19,1,1,1,1
1367,1367,Girish Naik,40,3,1,5,1
1368,1368,Manjula Rao,33,6,1,3,2
1369,1369,Yogesh Poojari,25,8,1,6,1
1370,1370,Puneeth Swamy,66,6,7,1,1
1371,1371,Santosh Patil,36,4,1,10,1
1372,1372,Deepa,23,9,1,3,2
1373,1373,Suresh Patil,55,5,4,4,1
1374,1374,Kavitha Patil,66,6,3,3,2
1375,1375,Yogesh Poojari,35,2,1,9,1
1376,1376,Anand Gowda,27,2,5,5,1
1377,1377,Santosh Achar,53,9,4,8,1
1378,1378,Srinivas Gowda,21,2,1,4,1
1379,1379,Darshan Poojari,32,4,2,6,1
1380,1380,Mahesh Rao,55,1,1,2,1
1381,1381,Lokesh Murthy,66,7,1,9,1
1382,1382,Rathnamma Patil,38,8,1,3,2
1383,1383,Kavitha Reddy,32,10,1,4,2
1384,1384,Mahesh Hegde,25,2,1,2,1
1385,1385,Girish Patil,63,5,1,8,1
1386,1386,Anand Patil,50,5,5,10,1
1387,1387,Puneeth Patil,55,2,1,5,1
1388,1388,Mahesh Rao,59,8,2,1,1
1389,1389,Padma,59,7,1,2,2
1390,1390,Lakshmi Murthy,51,4,7,1,2
1391,1391,Rekha Achar,28,6,1,3,2
1392,1392,Girish Shetty,23,6,1,7,1
1393,1393,Shwetha,51,2,1,7,2
1394,1394,Divya Kumar,48,8,1,6,2
1395,1395,Sunitha Swamy,33,2,1,1,2
1396,1396,Santosh,23,7,4,7,1
1397,1397,Raghavendra Rao,61,7,1,7,1
1398,1398,Umesh Kumar,19,7,2,2,1
1399,1399,Rathnamma Hegde,53,6,1,9,2
1400,1400,Sunitha,58,2,1,8,2
1401,1401,Savitha Kumar,21,2,1,2,2
1402,1402,Raghavendra Kumar,55,2,1,8,1
1403,1403,Asha Rao,26,6,1,1,2
1404,1404,Rekha Shetty,66,9,4,1,2
1405,1405,Kiran,25,6,1,6,1
1406,1406,Chandrashekar Reddy,43,6,1,3,1
1407,1407,Puneeth Shetty,62,8,1,5,1
1408,1408,Nagamma Reddy,50,2,1,1,2
1409,1409,Divya,69,8,3,2,2
1410,1410,Basavaraj Reddy,32,6,1,9,1
1411,1411,Deepa Swamy,59,2,1,6,2
1412,1412,Bhagya Naik,50,7,1,8,2
1413,1413,Puneeth,29,2,1,7,1
1414,1414,Manjunath,63,9,2,6,1
1415,1415,Shwetha Kumar,56,4,2,5,2
1416,1416,Umesh Reddy,55,2,3,7,1
1417,1417,Geetha Reddy,53,2,1,2,2
1418,1418,Yogesh Kumar,69,8,1,9,1
1419,1419,Girish Hegde,44,8,1,8,1
1420,1420,Lakshmi Achar,23,6,1,10,2
1421,1421,Suresh Reddy,66,6,1,10,1
1422,1422,Srinivas Murthy,33,9,1,1,1
1423,1423,Pallavi Rao,53,7,2,7,2
1424,1424,Rathnamma Poojari,33,8,1,2,2
1425,1425,Umesh Kumar,45,8,1,10,1
1426,1426,Vani,42,9,1,9,2
1427,1427,Raghavendra Murthy,51,1,2,6,1
1428,1428,Umesh Patil,48,7,1,5,1
1429,1429,Darshan Reddy,57,1,2,1,1
1430,1430,Krishnappa,36,10,1,10,1
1431,1431,Divya Hegde,65,2,1,10,2
1432,1432,Krishnappa Poojari,51,4,1,9,1
1433,1433,Mahesh Murthy,39,6,7,6,1
1434,1434,Rekha,29,8,1,5,2
1435,1435,Pallavi Patil,51,7,1,5,2
1436,1436,Chandrashekar Gowda,53,7,1,5,1
1437,1437,Rekha Murthy,35,8,4,3,2
1438,1438,Muniraju Patil,26,4,1,1,1
1439,1439,Puneeth Rao,26,4,1,2,1
1440,1440,Shivakumar Murthy,39,8,1,5,1
1441,1441,Anand Kumar,34,2,1,5,1
1442,1442,Savitha Patil,43,2,1,10,2
1443,1443,Manjula Poojari,53,5,1,1,2
1444,1444,Krishnappa Naik,64,2,1,1,1
1445,1445,Shwetha Hegde,58,5,2,10,2
1446,1446,Padma Murthy,26,8,1,5,2
1447,1447,Suresh Patil,40,1,3,6,1
1448,1448,Suresh Reddy,52,2,1,1,1
1449,1449,Mahesh Hegde,20,8,1,10,1
1450,1450,Anand Rao,56,5,1,8,1
1451,1451,Kavitha Poojari,65,2,1,7,2
1452,1452,Kiran Naik,63,3,2,4,1
1453,1453,Krishnappa Rao,26,2,1,1,1
1454,1454,Divya Kumar,50,8,1,10,2
1455,1455,Savitha Murthy,67,2,1,1,2
1456,1456,Suresh Murthy,28,2,1,2,1
1457,1457,Shwetha,20,2,1,9,2
1458,1458,Nagamma Hegde,48,7,1,10,2
1459,1459,Chandrashekar Poojari,58,4,2,8,1
1460,1460,Vani Reddy,24,3,2,6,2
1461,1461,Shwetha,22,8,3,8,2
1462,1462,Srinivas Hegde,28,2,1,2,1
1463,1463,Padma,23,6,1,10,2
1464,1464,Bhagya,61,1,7,3,2
1465,1465,Sunitha Kumar,40,8,1,3,2
1466,1466,Manjula Achar,61,10,2,4,2
1467,1467,Savitha Hegde,60,9,1,6,2
1468,1468,Krishnappa,70,4,1,7,1
1469,1469,Lakshmi Rao,37,4,1,5,2
1470,1470,Chandrashekar Poojari,18,4,1,3,1
1471,1471,Prakash Poojari,44,4,1,7,1
1472,1472,Srinivas Hegde,33,9,1,10,1
1473,1473,Srinivas Reddy,53,1,1,6,1
1474,1474,Lokesh Hegde,45,9,2,5,1
1475,1475,Padma Shetty,40,8,1,7,2
1476,1476,Yogesh,22,2,2,10,1
1477,1477,Nagaraj Swamy,40,9,1,7,1
1478,1478,Chandrashekar Murthy,24,2,2,5,1
1479,1479,Rekha Shetty,60,2,1,10,2
1480,1480,Lakshmi Swamy,20,8,1,8,2
1481,1481,Prakash,61,1,1,9,1
1482,1482,Deepa Murthy,34,2,3,9,2
1483,1483,Kiran,62,9,1,8,1
1484,1484,Divya Poojari,44,2,1,4,2
1485,1485,Shwetha Murthy,61,9,4,3,2
1486,1486,Kiran Swamy,42,4,1,9,1
1487,1487,Lokesh Hegde,24,2,1,8,1
1488,1488,Lakshmi Gowda,62,6,1,3,2
1489,1489,Krishnappa Shetty,64,9,2,4,1
1490,1490,Geetha Achar,54,4,1,9,2
1491,1491,Padma Achar,47,2,7,3,2
1492,1492,Rekha,70,1,1,3,2
1493,1493,Vani Rao,57,7,1,8,2
1494,1494,Suresh Hegde,52,7,1,10,1
1495,1495,Bhagya Swamy,50,8,7,5,2
1496,1496,Basavaraj Reddy,23,4,3,6,1
1497,1497,Umesh,70,4,1,6,1
1498,1498,Yogesh Rao,22,5,1,4,1
1499,1499,Umesh Kumar,29,2,1,10,1
1500,1500,Kavitha,39,6,1,5,2
1501,1501,Muniraju Shetty,37,10,1,10,1
1502,1502,Shwetha,34,10,1,9,2
1503,1503,Mahesh Murthy,40,7,1,9,1
1504,1504,Shobha Rao,31,2,2,3,2
1505,1505,Savitha Patil,43,6,2,8,2
1506,1506,Shivakumar Naik,19,2,1,3,1
1507,1507,Asha,33,6,1,6,2
1508,1508,Basavaraj Hegde,58,5,4,5,1
1509,1509,Puneeth Poojari,33,6,1,6,1
1510,1510,Mahesh Achar,24,3,1,8,1
1511,1511,Geetha Gowda,38,4,1,3,2
1512,1512,Umesh Shetty,68,8,3,9,1
1513,1513,Rathnamma Naik,25,6,1,4,2
1514,1514,Raghavendra Swamy,34,8,1,8,1
1515,1515,Geetha Achar,26,2,1,9,2
1516,1516,Venkatesh,57,9,2,1,1
1517,1517,Puneeth,25,5,3,3,1
1518,1518,Deepa Swamy,36,2,1,9,2
1519,1519,Muniraju Achar,50,4,1,9,1
1520,1520,Deepa Hegde,37,2,1,9,2
1521,1521,Rathnamma,18,1,2,6,2
1522,1522,Savitha Shetty,56,5,1,10,2
1523,1523,Mahesh Achar,18,4,1,6,1
1524,1524,Kiran Hegde,65,1,1,4,1
1525,1525,Savitha Murthy,57,2,1,1,2
1526,1526,Rekha Shetty,65,4,1,9,2
1527,1527,Chandrashekar,53,6,4,2,1
1528,1528,Bhagya Gowda,22,2,1,9,2
1529,1529,Rekha Rao,48,6,1,1,2
1530,1530,Deepa Reddy,21,8,2,2,2
1531,1531,Kiran Naik,66,6,1,10,1
1532,1532,Manjunath Naik,24,2,2,8,1
1533,1533,Ramesh,69,8,2,6,1
1534,1534,Chandrashekar Hegde,65,7,1,4,1
1535,1535,Shwetha Hegde,61,4,2,9,2
1536,1536,Chandrashekar Reddy,51,7,3,4,1
1537,1537,Umesh Kumar,64,6,1,10,1
1538,1538,Shobha Rao,70,5,1,7,2
1539,1539,Umesh Patil,22,2,1,3,1
1540,1540,Shwetha Poojari,31,4,1,5,2
1541,1541,Asha Shetty,55,6,4,6,2
1542,1542,Chandrashekar Poojari,18,8,2,7,1
1543,1543,Darshan Poojari,38,10,1,2,1
1544,1544,Pallavi Swamy,25,7,1,9,2
1545,1545,Krishnappa Naik,28,6,1,4,1
1546,1546,Muniraju Poojari,32,2,2,4,1
1547,1547,Nagamma Murthy,46,6,2,4,2
1548,1548,Girish Shetty,67,6,2,6,1
1549,1549,Harish Gowda,57,6,1,5,1
1550,1550,Pallavi Murthy,43,2,1,3,2
1551,1551,Suresh Poojari,18,1,1,4,1
1552,1552,Suresh,23,1,5,8,1
1553,1553,Kiran Hegde,30,1,2,5,1
1554,1554,Rathnamma Naik,65,1,1,8,2
1555,1555,Shobha,36,8,1,7,2
1556,1556,Lakshmi Naik,63,2,1,5,2
1557,1557,Srinivas,58,9,1,3,1
1558,1558,Santosh Shetty,22,6,1,6,1
1559,1559,Suresh Kumar,30,1,1,5,1
1560,1560,Chandrashekar Hegde,35,8,1,10,1
1561,1561,Girish Kumar,70,5,1,7,1
1562,1562,Geetha Achar,34,6,7,1,2
1563,1563,Raghavendra,50,2,1,5,1
1564,1564,Bhagya Gowda,68,7,2,1,2
1565,1565,Prakash Naik,45,9,1,5,1
1566,1566,Chandrashekar Reddy,64,5,1,3,1
1567,1567,Muniraju Shetty,50,2,2,2,1
1568,1568,Umesh Poojari,68,1,3,4,1
1569,1569,Vani Reddy,22,5,1,2,2
1570,1570,Muniraju Kumar,43,3,1,8,1
1571,1571,Kavitha Poojari,45,2,1,2,2
1572,1572,Srinivas,40,4,2,1,1
1573,1573,Rathnamma Hegde,30,7,2,10,2
1574,1574,Geetha Murthy,38,10,1,3,2
1575,1575,Harish Rao,65,8,1,4,1
1576,1576,Santosh Kumar,68,9,1,4,1
1577,1577,Lakshmi Poojari,69,2,1,3,2
1578,1578,Darshan Murthy,43,4,1,8,1
1579,1579,Harish Poojari,44,7,2,9,1
1580,1580,Umesh,70,2,1,2,1
1581,1581,Venkatesh,30,3,1,10,1
1582,1582,Savitha Reddy,60,2,1,7,2
1583,1583,Padma,19,4,2,1,2
1584,1584,Kiran Murthy,38,1,7,7,1
1585,1585,Shobha,61,4,1,6,2
1586,1586,Bhagya Naik,39,2,1,5,2
1587,1587,Deepa,62,4,3,5,2
1588,1588,Shivakumar Naik,22,3,1,7,1
1589,1589,Santosh Murthy,68,8,1,2,1
1590,1590,Umesh,63,6,2,6,1
1591,1591,Harish Kumar,60,6,1,9,1
1592,1592,Anand Naik,59,2,4,5,1
1593,1593,Krishnappa Kumar,54,4,1,9,1
1594,1594,Shobha Kumar,18,5,1,8,2
1595,1595,Nagaraj Reddy,27,1,1,2,1
1596,1596,Chandrashekar Kumar,28,6,1,8,1
1597,1597,Asha Rao,68,1,1,5,2
1598,1598,Basavaraj,40,2,1,5,1
1599,1599,Raghavendra Reddy,66,7,1,2,1
1600,1600,Padma Kumar,35,7,1,5,2
1601,1601,Chandrashekar Poojari,28,2,1,5,1
1602,1602,Kavitha Swamy,43,7,2,2,2
1603,1603,Manjula Patil,40,9,1,3,2
1604,1604,Yogesh Kumar,19,3,1,9,1
1605,1605,Deepa Rao,43,7,1,7,2
1606,1606,Puneeth Gowda,20,2,1,5,1
1607,1607,Vani,34,2,1,7,2
1608,1608,Pallavi,18,7,1,8,2
1609,1609,Geetha Kumar,31,8,1,3,2
1610,1610,Lokesh Gowda,57,2,2,8,1
1611,1611,Ramesh,24,4,3,9,1
1612,1612,Anand Hegde,46,3,3,2,1
1613,1613,Nagaraj Poojari,25,1,1,10,1
1614,1614,Darshan,51,8,1,8,1
1615,1615,Harish Patil,44,4,1,10,1
1616,1616,Puneeth Shetty,40,2,1,6,1
1617,1617,Venkatesh Poojari,55,1,2,2,1
1618,1618,Manjula Achar,30,8,1,8,2
1619,1619,Harish Rao,43,3,2,3,1
1620,1620,Ramesh Naik,47,4,1,5,1
1621,1621,Umesh,19,8,1,5,1
1622,1622,Padma Gowda,61,5,2,8,2
1623,1623,Chandrashekar Kumar,25,9,1,7,1
1624,1624,Rekha Shetty,49,6,1,2,2
1625,1625,Kiran Hegde,19,5,1,1,1
1626,1626,Kavitha Poojari,31,2,1,1,2
1627,1627,Ramesh,51,6,1,10,1
1628,1628,Anand Patil,32,8,1,3,1
1629,1629,Puneeth,19,10,1,5,1
1630,1630,Ramesh,69,4,1,8,1
1631,1631,Suresh,59,5,1,2,1
1632,1632,Vani Swamy,34,6,2,7,2
1633,1633,Nagaraj Gowda,62,3,1,3,1
1634,1634,Kiran Rao,37,5,1,2,1
1635,1635,Venkatesh Naik,22,2,1,5,1
1636,1636,Shwetha,64,6,2,1,2
1637,1637,Krishnappa Gowda,27,6,1,7,1
1638,1638,Kiran Gowda,18,5,1,1,1
1639,1639,Kiran Reddy,28,5,2,8,1
1640,1640,Chandrashekar Naik,21,2,1,3,1
1641,1641,Nagamma Naik,51,6,1,7,2
1642,1642,Pallavi Hegde,65,6,1,7,2
1643,1643,Divya Poojari,19,6,1,3,2
1644,1644,Nagaraj Kumar,49,6,1,6,1
1645,1645,Basavaraj,26,4,2,7,1
1646,1646,Anand Achar,34,3,1,10,1
1647,1647,Shobha Naik,54,8,1,4,2
1648,1648,Umesh Patil,29,2,2,7,1
1649,1649,Yogesh,19,3,1,1,1
1650,1650,Lokesh Hegde,69,2,1,10,1
1651,1651,Nagaraj Shetty,59,5,1,10,1
1652,1652,Shobha Rao,42,5,1,10,2
1653,1653,Manjula Patil,67,1,1,5,2
1654,1654,Kiran Murthy,21,6,1,1,1
1655,1655,Harish Hegde,55,5,1,5,1
1656,1656,Darshan Rao,70,6,1,5,1
1657,1657,Yogesh Rao,39,6,7,10,1
1658,1658,Srinivas Naik,26,6,1,7,1
1659,1659,Savitha,55,4,1,9,2
1660,1660,Anand Swamy,53,4,1,8,1
1661,1661,Chandrashekar Reddy,58,8,1,1,1
1662,1662,Girish Naik,51,5,3,3,1
1663,1663,Yogesh Swamy,44,6,1,10,1
1664,1664,Venkatesh Patil,30,5,1,6,1
1665,1665,Basavaraj Gowda,60,4,2,7,1
1666,1666,Nagamma Kumar,29,2,1,8,2
1667,1667,Manjunath Patil,50,1,1,8,1
1668,1668,Srinivas Naik,50,1,1,8,1
1669,1669,Suresh Achar,45,5,1,7,1
1670,1670,Harish,25,3,1,9,1
1671,1671,Deepa Swamy,69,1,5,3,2
1672,1672,Shivakumar Rao,27,5,1,10,1
1673,1673,Prakash,23,4,1,7,1
1674,1674,Shwetha Swamy,51,4,2,2,2
1675,1675,Kavitha Shetty,32,2,1,5,2
1676,1676,Pallavi Reddy,25,8,2,8,2
1677,1677,Krishnappa,41,2,4,2,1
1678,1678,Lakshmi Achar,63,5,1,2,2
1679,1679,Manjunath,33,8,1,1,1
1680,1680,Geetha Rao,33,5,1,4,2
1681,1681,Basavaraj Achar,51,5,1,5,1
1682,1682,Nagamma Murthy,23,8,1,10,2
1683,1683,Vani Hegde,41,4,1,8,2
1684,1684,Manjula Swamy,28,4,1,9,2
1685,1685,Muniraju Shetty,27,6,7,1,1
1686,1686,Lokesh,25,8,3,9,1
1687,1687,Rekha Swamy,52,2,2,1,2
1688,1688,Kiran Naik,52,9,1,1,1
1689,1689,Geetha Patil,59,1,2,3,2
1690,1690,Rathnamma Murthy,23,4,1,9,2
1691,1691,Kiran Hegde,37,5,3,4,1
1692,1692,Rathnamma Achar,65,2,1,6,2
1693,1693,Nagamma Gowda,47,7,1,1,2
1694,1694,Umesh Gowda,32,8,1,3,1
1695,1695,Rathnamma Murthy,45,2,1,7,2
1696,1696,Girish Reddy,35,8,3,8,1
1697,1697,Kavitha,37,8,1,5,2
1698,1698,Asha Rao,69,8,2,9,2
1699,1699,Bhagya Naik,68,5,1,10,2
1700,1700,Ramesh Gowda,28,3,1,9,1
1701,1701,Anand Kumar,40,5,1,1,1
1702,1702,Santosh,20,1,1,8,1
1703,1703,Anand Naik,22,7,1,6,1
1704,1704,Lakshmi Kumar,26,1,1,3,2
1705,1705,Girish Reddy,20,2,1,2,1
1706,1706,Asha Reddy,60,5,1,6,2
1707,1707,Geetha Hegde,41,4,1,6,2
1708,1708,Shwetha Murthy,31,7,1,2,2
1709,1709,Nagamma Murthy,48,2,2,8,2
1710,1710,Kiran Gowda,64,3,2,6,1
1711,1711,Yogesh Poojari,46,8,1,3,1
1712,1712,Nagaraj Hegde,28,4,1,8,1
1713,1713,Srinivas Achar,70,8,1,3,1
1714,1714,Sunitha Swamy,67,4,1,9,2
1715,1715,Shwetha Gowda,37,1,2,8,2
1716,1716,Kavitha Reddy,61,4,7,1,2
1717,1717,Ramesh,43,2,1,9,1
1718,1718,Yogesh Rao,18,6,1,9,1
1719,1719,Muniraju Naik,32,6,1,4,1
1720,1720,Geetha,58,1,1,3,2
1721,1721,Harish Achar,52,2,1,7,1
1722,1722,Kiran,45,2,1,2,1
1723,1723,Puneeth Shetty,43,4,1,6,1
1724,1724,Shobha Naik,34,5,1,10,2
1725,1725,Darshan,44,5,1,4,1
1726,1726,Geetha Swamy,51,1,1,5,2
1727,1727,Prakash Patil,32,6,1,6,1
1728,1728,Shivakumar Naik,54,4,1,10,1
1729,1729,Manjula Poojari,40,3,1,8,2
1730,1730,Rekha Reddy,21,3,5,2,2
1731,1731,Ramesh,68,8,1,5,1
1732,1732,Lakshmi Achar,57,4,1,6,2
1733,1733,Geetha,56,7,1,2,2
1734,1734,Harish,63,3,1,10,1
1735,1735,Nagamma Kumar,45,2,1,1,2
1736,1736,Yogesh,28,8,1,3,1
1737,1737,Shwetha Shetty,26,7,1,2,2
1738,1738,Shwetha Poojari,64,8,1,3,2
1739,1739,Shwetha Shetty,46,5,1,1,2
1740,1740,Yogesh,65,4,1,5,1
1741,1741,Shobha,21,2,6,4,2
1742,1742,Muniraju Rao,32,2,1,5,1
1743,1743,Deepa Achar,30,6,1,6,2
1744,1744,Vani Rao,51,8,1,6,2
1745,1745,Manjunath,28,4,2,10,1
1746,1746,Srinivas Achar,49,2,3,8,1
1747,1747,Basavaraj Swamy,38,2,1,9,1
1748,1748,Ramesh Shetty,54,2,1,3,1
1749,1749,Asha Kumar,30,8,1,8,2
1750,1750,Lakshmi,68,4,1,5,2
1751,1751,Darshan Rao,25,2,1,3,1
1752,1752,Raghavendra,53,2,1,9,1
1753,1753,Srinivas Achar,30,8,6,8,1
1754,1754,Divya Hegde,37,6,1,10,2
1755,1755,Santosh Gowda,25,8,2,1,1
1756,1756,Harish Murthy,46,7,3,2,1
1757,1757,Venkatesh Patil,35,7,1,2,1
1758,1758,Asha Poojari,52,4,1,1,2
1759,1759,Umesh Naik,41,3,1,6,1
1760,1760,Chandrashekar Hegde,19,2,1,10,1
1761,1761,Rekha Rao,34,8,1,10,2
1762,1762,Girish,58,5,1,7,1
1763,1763,Umesh Poojari,59,5,1,8,1
1764,1764,Prakash Poojari,32,6,3,10,1
1765,1765,Savitha Reddy,52,4,1,4,2
1766,1766,Umesh Shetty,23,5,2,4,1
1767,1767,Mahesh Gowda,57,5,3,6,1
1768,1768,Deepa Achar,27,10,1,4,2
1769,1769,Asha,33,2,1,6,2
1770,1770,Manjunath Hegde,69,10,1,4,1
1771,1771,Shobha,42,2,2,6,2
1772,1772,Geetha,25,6,2,10,2
1773,1773,Prakash Rao,61,3,3,9,1
1774,1774,Bhagya Swamy,53,4,2,2,2
1775,1775,Sunitha,47,2,1,2,2
1776,1776,Manjula,62,6,6,7,2
1777,1777,Chandrashekar Kumar,21,2,2,4,1
1778,1778,Ramesh Kumar,39,4,1,10,1
